Year,Month,Day,Hour,Minute,Second,HYY_META.diffPAR
2017,09,16,20,00,00,-0.04077
2017,09,16,20,30,00,-0.04516
2017,09,16,21,00,00,-0.04887
2017,09,16,21,30,00,-0.05048
2017,09,16,22,00,00,-0.05533
2017,09,16,22,30,00,-0.05807
2017,09,16,23,00,00,-0.06126
2017,09,16,23,30,00,-0.06329
2017,09,17,00,00,00,-0.06334
2017,09,17,00,30,00,-0.06356
2017,09,17,01,00,00,-0.06454
2017,09,17,01,30,00,-0.06427
2017,09,17,02,00,00,-0.06493
2017,09,17,02,30,00,-0.06432
2017,09,17,03,00,00,-0.06355
2017,09,17,03,30,00,-0.05868
2017,09,17,04,00,00,-0.05944
2017,09,17,04,30,00,-0.05573
2017,09,17,05,00,00,-0.05622
2017,09,17,05,30,00,0.67223
2017,09,17,06,00,00,12.94322
2017,09,17,06,30,00,43.76671
2017,09,17,07,00,00,62.08891
2017,09,17,07,30,00,77.63771
2017,09,17,08,00,00,120.90651
2017,09,17,08,30,00,149.81318
2017,09,17,09,00,00,294.57681
2017,09,17,09,30,00,260.71861
2017,09,17,10,00,00,377.83607
2017,09,17,10,30,00,369.92128
2017,09,17,11,00,00,472.85658
2017,09,17,11,30,00,325.29914
2017,09,17,12,00,00,311.06249
2017,09,17,12,30,00,403.67146
2017,09,17,13,00,00,322.30785
2017,09,17,13,30,00,334.48994
2017,09,17,14,00,00,231.38046
2017,09,17,14,30,00,164.88523
2017,09,17,15,00,00,166.25553
2017,09,17,15,30,00,131.64941
2017,09,17,16,00,00,125.79874
2017,09,17,16,30,00,113.7564
2017,09,17,17,00,00,60.64851
2017,09,17,17,30,00,25.90015
2017,09,17,18,00,00,12.24688
2017,09,17,18,30,00,0.32194
2017,09,17,19,00,00,0.00416
2017,09,17,19,30,00,0.00264
2017,09,17,20,00,00,0.00267
2017,09,17,20,30,00,0.00259
2017,09,17,21,00,00,0.00005
2017,09,17,21,30,00,-0.0083
2017,09,17,22,00,00,-0.00151
2017,09,17,22,30,00,0.00129
2017,09,17,23,00,00,-0.00034
2017,09,17,23,30,00,-0.0065
2017,09,18,00,00,00,-0.001
2017,09,18,00,30,00,-0.00134
2017,09,18,01,00,00,-0.00059
2017,09,18,01,30,00,-0.00368
2017,09,18,02,00,00,-0.0007
2017,09,18,02,30,00,-0.00378
2017,09,18,03,00,00,-0.00494
2017,09,18,03,30,00,-0.00998
2017,09,18,04,00,00,-0.0058
2017,09,18,04,30,00,-0.00782
2017,09,18,05,00,00,-0.00918
2017,09,18,05,30,00,0.05145
2017,09,18,06,00,00,7.4033
2017,09,18,06,30,00,29.49247
2017,09,18,07,00,00,55.63107
2017,09,18,07,30,00,96.25372
2017,09,18,08,00,00,167.67855
2017,09,18,08,30,00,204.14091
2017,09,18,09,00,00,253.38632
2017,09,18,09,30,00,352.22375
2017,09,18,10,00,00,332.56042
2017,09,18,10,30,00,352.46651
2017,09,18,11,00,00,370.12247
2017,09,18,11,30,00,417.72659
2017,09,18,12,00,00,452.6979
2017,09,18,12,30,00,258.84154
2017,09,18,13,00,00,219.75943
2017,09,18,13,30,00,226.43735
2017,09,18,14,00,00,166.96364
2017,09,18,14,30,00,163.32161
2017,09,18,15,00,00,157.35859
2017,09,18,15,30,00,85.3992
2017,09,18,16,00,00,84.19402
2017,09,18,16,30,00,59.66358
2017,09,18,17,00,00,60.10528
2017,09,18,17,30,00,33.62271
2017,09,18,18,00,00,10.31069
2017,09,18,18,30,00,0.18316
2017,09,18,19,00,00,-0.0341
2017,09,18,19,30,00,-0.03801
2017,09,18,20,00,00,-0.04069
2017,09,18,20,30,00,-0.03746
2017,09,18,21,00,00,-0.03781
2017,09,18,21,30,00,-0.03605
2017,09,18,22,00,00,-0.03001
2017,09,18,22,30,00,-0.02899
2017,09,18,23,00,00,-0.02901
2017,09,18,23,30,00,-0.02482
2017,09,19,00,00,00,-0.0268
2017,09,19,00,30,00,-0.02992
2017,09,19,01,00,00,-0.03185
2017,09,19,01,30,00,-0.03149
2017,09,19,02,00,00,-0.0291
2017,09,19,02,30,00,-0.03758
2017,09,19,03,00,00,-0.04222
2017,09,19,03,30,00,-0.0405
2017,09,19,04,00,00,-0.04843
2017,09,19,04,30,00,-0.05457
2017,09,19,05,00,00,-0.06092
2017,09,19,05,30,00,-0.0589
2017,09,19,06,00,00,2.01271
2017,09,19,06,30,00,9.79022
2017,09,19,07,00,00,28.37725
2017,09,19,07,30,00,40.47123
2017,09,19,08,00,00,103.10999
2017,09,19,08,30,00,118.31242
2017,09,19,09,00,00,115.86569
2017,09,19,09,30,00,166.22986
2017,09,19,10,00,00,205.56261
2017,09,19,10,30,00,223.17601
2017,09,19,11,00,00,148.32295
2017,09,19,11,30,00,191.81764
2017,09,19,12,00,00,202.45675
2017,09,19,12,30,00,331.662
2017,09,19,13,00,00,323.70613
2017,09,19,13,30,00,459.1097
2017,09,19,14,00,00,393.09057
2017,09,19,14,30,00,231.46321
2017,09,19,15,00,00,268.94264
2017,09,19,15,30,00,262.80767
2017,09,19,16,00,00,79.67848
2017,09,19,16,30,00,56.61559
2017,09,19,17,00,00,38.25393
2017,09,19,17,30,00,13.84256
2017,09,19,18,00,00,5.97446
2017,09,19,18,30,00,0.27282
2017,09,19,19,00,00,-0.05436
2017,09,19,19,30,00,-0.05316
2017,09,19,20,00,00,-0.05663
2017,09,19,20,30,00,-0.05501
2017,09,19,21,00,00,-0.05739
2017,09,19,21,30,00,-0.05464
2017,09,19,22,00,00,-0.05019
2017,09,19,22,30,00,-0.04543
2017,09,19,23,00,00,-0.03939
2017,09,19,23,30,00,-0.04136
2017,09,20,00,00,00,-0.03812
2017,09,20,00,30,00,-0.04086
2017,09,20,01,00,00,-0.05185
2017,09,20,01,30,00,-0.05463
2017,09,20,02,00,00,-0.05444
2017,09,20,02,30,00,-0.05204
2017,09,20,03,00,00,-0.05273
2017,09,20,03,30,00,-0.04758
2017,09,20,04,00,00,-0.04965
2017,09,20,04,30,00,-0.05244
2017,09,20,05,00,00,-0.05256
2017,09,20,05,30,00,0.03575
2017,09,20,06,00,00,4.28552
2017,09,20,06,30,00,37.07024
2017,09,20,07,00,00,89.17296
2017,09,20,07,30,00,80.08732
2017,09,20,08,00,00,92.02175
2017,09,20,08,30,00,180.34576
2017,09,20,09,00,00,181.69816
2017,09,20,09,30,00,208.44223
2017,09,20,10,00,00,231.66105
2017,09,20,10,30,00,232.28841
2017,09,20,11,00,00,370.48469
2017,09,20,11,30,00,337.22597
2017,09,20,12,00,00,445.80358
2017,09,20,12,30,00,261.63991
2017,09,20,13,00,00,246.1621
2017,09,20,13,30,00,124.93606
2017,09,20,14,00,00,178.80953
2017,09,20,14,30,00,92.97523
2017,09,20,15,00,00,160.90464
2017,09,20,15,30,00,197.65003
2017,09,20,16,00,00,141.09861
2017,09,20,16,30,00,152.7445
2017,09,20,17,00,00,61.08959
2017,09,20,17,30,00,29.90382
2017,09,20,18,00,00,8.80819
2017,09,20,18,30,00,0.1486
2017,09,20,19,00,00,-0.02382
2017,09,20,19,30,00,-0.0307
2017,09,20,20,00,00,-0.033
2017,09,20,20,30,00,-0.0315
2017,09,20,21,00,00,-0.03895
2017,09,20,21,30,00,-0.04027
2017,09,20,22,00,00,-0.04221
2017,09,20,22,30,00,-0.03604
2017,09,20,23,00,00,-0.03496
2017,09,20,23,30,00,-0.03065
2017,09,21,00,00,00,-0.03696
2017,09,21,00,30,00,-0.03613
2017,09,21,01,00,00,-0.02875
2017,09,21,01,30,00,-0.0297
2017,09,21,02,00,00,-0.02999
2017,09,21,02,30,00,-0.02527
2017,09,21,03,00,00,-0.02511
2017,09,21,03,30,00,-0.02204
2017,09,21,04,00,00,-0.0231
2017,09,21,04,30,00,-0.02514
2017,09,21,05,00,00,-0.01883
2017,09,21,05,30,00,-0.01642
2017,09,21,06,00,00,2.01025
2017,09,21,06,30,00,18.59843
2017,09,21,07,00,00,38.49508
2017,09,21,07,30,00,83.61719
2017,09,21,08,00,00,112.57649
2017,09,21,08,30,00,217.99586
2017,09,21,09,00,00,224.20483
2017,09,21,09,30,00,242.01008
2017,09,21,10,00,00,264.576
2017,09,21,10,30,00,382.40309
2017,09,21,11,00,00,376.69837
2017,09,21,11,30,00,394.51792
2017,09,21,12,00,00,453.10754
2017,09,21,12,30,00,420.61296
2017,09,21,13,00,00,377.40151
2017,09,21,13,30,00,356.63677
2017,09,21,14,00,00,306.17199
2017,09,21,14,30,00,169.95085
2017,09,21,15,00,00,143.11057
2017,09,21,15,30,00,216.65985
2017,09,21,16,00,00,235.11933
2017,09,21,16,30,00,177.26867
2017,09,21,17,00,00,135.84247
2017,09,21,17,30,00,65.83331
2017,09,21,18,00,00,17.50081
2017,09,21,18,30,00,0.41019
2017,09,21,19,00,00,0.00513
2017,09,21,19,30,00,0.00383
2017,09,21,20,00,00,0.00367
2017,09,21,20,30,00,0.00424
2017,09,21,21,00,00,0.00471
2017,09,21,21,30,00,0.00312
2017,09,21,22,00,00,0.0008
2017,09,21,22,30,00,-0.00008
2017,09,21,23,00,00,-0.00012
2017,09,21,23,30,00,-0.00325
2017,09,22,00,00,00,0.00128
2017,09,22,00,30,00,-0.00193
2017,09,22,01,00,00,-0.00339
2017,09,22,01,30,00,-0.00255
2017,09,22,02,00,00,-0.00849
2017,09,22,02,30,00,-0.00912
2017,09,22,03,00,00,-0.00347
2017,09,22,03,30,00,-0.00734
2017,09,22,04,00,00,-0.0094
2017,09,22,04,30,00,-0.01374
2017,09,22,05,00,00,-0.01302
2017,09,22,05,30,00,-0.01441
2017,09,22,06,00,00,3.01815
2017,09,22,06,30,00,16.13472
2017,09,22,07,00,00,33.90177
2017,09,22,07,30,00,90.03091
2017,09,22,08,00,00,99.69967
2017,09,22,08,30,00,108.88814
2017,09,22,09,00,00,204.09774
2017,09,22,09,30,00,177.20072
2017,09,22,10,00,00,219.4412
2017,09,22,10,30,00,298.81946
2017,09,22,11,00,00,299.01416
2017,09,22,11,30,00,494.23045
2017,09,22,12,00,00,309.92441
2017,09,22,12,30,00,227.49175
2017,09,22,13,00,00,212.13754
2017,09,22,13,30,00,174.66168
2017,09,22,14,00,00,155.1095
2017,09,22,14,30,00,180.05827
2017,09,22,15,00,00,153.28229
2017,09,22,15,30,00,116.27886
2017,09,22,16,00,00,75.36358
2017,09,22,16,30,00,45.10482
2017,09,22,17,00,00,21.42144
2017,09,22,17,30,00,9.76297
2017,09,22,18,00,00,1.36866
2017,09,22,18,30,00,0.00101
2017,09,22,19,00,00,-0.00237
2017,09,22,19,30,00,-0.00244
2017,09,22,20,00,00,-0.00242
2017,09,22,20,30,00,-0.00155
2017,09,22,21,00,00,-0.00293
2017,09,22,21,30,00,-0.00215
2017,09,22,22,00,00,-0.00354
2017,09,22,22,30,00,0.00012
2017,09,22,23,00,00,0.002
2017,09,22,23,30,00,0.00385
2017,09,23,00,00,00,0.00209
2017,09,23,00,30,00,0.00349
2017,09,23,01,00,00,0.00048
2017,09,23,01,30,00,-0.00099
2017,09,23,02,00,00,0.00135
2017,09,23,02,30,00,0.00047
2017,09,23,03,00,00,0.00009
2017,09,23,03,30,00,-0.00309
2017,09,23,04,00,00,-0.00614
2017,09,23,04,30,00,-0.00384
2017,09,23,05,00,00,-0.00611
2017,09,23,05,30,00,-0.00857
2017,09,23,06,00,00,1.23444
2017,09,23,06,30,00,11.81791
2017,09,23,07,00,00,32.46654
2017,09,23,07,30,00,59.87678
2017,09,23,08,00,00,106.97134
2017,09,23,08,30,00,130.32737
2017,09,23,09,00,00,166.0929
2017,09,23,09,30,00,226.54029
2017,09,23,10,00,00,290.05243
2017,09,23,10,30,00,349.02881
2017,09,23,11,00,00,433.7434
2017,09,23,11,30,00,440.34097
2017,09,23,12,00,00,426.97284
2017,09,23,12,30,00,423.22933
2017,09,23,13,00,00,324.67071
2017,09,23,13,30,00,254.46082
2017,09,23,14,00,00,234.99011
2017,09,23,14,30,00,205.50195
2017,09,23,15,00,00,195.74158
2017,09,23,15,30,00,194.02465
2017,09,23,16,00,00,168.8388
2017,09,23,16,30,00,138.17292
2017,09,23,17,00,00,94.7126
2017,09,23,17,30,00,43.94762
2017,09,23,18,00,00,9.44798
2017,09,23,18,30,00,0.04035
2017,09,23,19,00,00,0.00367
2017,09,23,19,30,00,0.0026
2017,09,23,20,00,00,0.00071
2017,09,23,20,30,00,0.00065
2017,09,23,21,00,00,-0.0001
2017,09,23,21,30,00,0.00385
2017,09,23,22,00,00,0.00133
2017,09,23,22,30,00,-0.00152
2017,09,23,23,00,00,-0.00842
2017,09,23,23,30,00,-0.00702
2017,09,24,00,00,00,-0.00643
2017,09,24,00,30,00,-0.01204
2017,09,24,01,00,00,-0.01526
2017,09,24,01,30,00,-0.01976
2017,09,24,02,00,00,-0.02322
2017,09,24,02,30,00,-0.02495
2017,09,24,03,00,00,-0.01973
2017,09,24,03,30,00,-0.02721
2017,09,24,04,00,00,-0.03023
2017,09,24,04,30,00,-0.03101
2017,09,24,05,00,00,-0.03755
2017,09,24,05,30,00,-0.01055
2017,09,24,06,00,00,8.95242
2017,09,24,06,30,00,44.19252
2017,09,24,07,00,00,93.92258
2017,09,24,07,30,00,140.32979
2017,09,24,08,00,00,169.20196
2017,09,24,08,30,00,179.9154
2017,09,24,09,00,00,189.43264
2017,09,24,09,30,00,183.64113
2017,09,24,10,00,00,159.29726
2017,09,24,10,30,00,144.1354
2017,09,24,11,00,00,137.8369
2017,09,24,11,30,00,139.17249
2017,09,24,12,00,00,139.32508
2017,09,24,12,30,00,132.72007
2017,09,24,13,00,00,133.94655
2017,09,24,13,30,00,121.95131
2017,09,24,14,00,00,110.22631
2017,09,24,14,30,00,105.29551
2017,09,24,15,00,00,110.03445
2017,09,24,15,30,00,119.20413
2017,09,24,16,00,00,114.33755
2017,09,24,16,30,00,104.47908
2017,09,24,17,00,00,83.15571
2017,09,24,17,30,00,44.24912
2017,09,24,18,00,00,9.46597
2017,09,24,18,30,00,0.02471
2017,09,24,19,00,00,0.00692
2017,09,24,19,30,00,0.00683
2017,09,24,20,00,00,0.00646
2017,09,24,20,30,00,0.00597
2017,09,24,21,00,00,0.0057
2017,09,24,21,30,00,0.00353
2017,09,24,22,00,00,0.00028
2017,09,24,22,30,00,-0.00382
2017,09,24,23,00,00,-0.007
2017,09,24,23,30,00,-0.00713
2017,09,25,00,00,00,-0.01103
2017,09,25,00,30,00,-0.01655
2017,09,25,01,00,00,-0.02016
2017,09,25,01,30,00,-0.01015
2017,09,25,02,00,00,-0.0084
2017,09,25,02,30,00,-0.00986
2017,09,25,03,00,00,-0.0128
2017,09,25,03,30,00,-0.0203
2017,09,25,04,00,00,-0.01939
2017,09,25,04,30,00,-0.02546
2017,09,25,05,00,00,-0.02539
2017,09,25,05,30,00,-0.02261
2017,09,25,06,00,00,8.05289
2017,09,25,06,30,00,41.74348
2017,09,25,07,00,00,85.31347
2017,09,25,07,30,00,123.12641
2017,09,25,08,00,00,149.57387
2017,09,25,08,30,00,160.08816
2017,09,25,09,00,00,169.27698
2017,09,25,09,30,00,171.53016
2017,09,25,10,00,00,161.65223
2017,09,25,10,30,00,151.37628
2017,09,25,11,00,00,145.6098
2017,09,25,11,30,00,148.84928
2017,09,25,12,00,00,153.17861
2017,09,25,12,30,00,150.0183
2017,09,25,13,00,00,152.35573
2017,09,25,13,30,00,141.56509
2017,09,25,14,00,00,129.60568
2017,09,25,14,30,00,123.60476
2017,09,25,15,00,00,125.54265
2017,09,25,15,30,00,131.77313
2017,09,25,16,00,00,125.83096
2017,09,25,16,30,00,112.52376
2017,09,25,17,00,00,85.78763
2017,09,25,17,30,00,42.75215
2017,09,25,18,00,00,7.76274
2017,09,25,18,30,00,0.00706
2017,09,25,19,00,00,0.00567
2017,09,25,19,30,00,0.0065
2017,09,25,20,00,00,0.00593
2017,09,25,20,30,00,0.00559
2017,09,25,21,00,00,0.00482
2017,09,25,21,30,00,0.00299
2017,09,25,22,00,00,0.00201
2017,09,25,22,30,00,-0.00014
2017,09,25,23,00,00,0.0014
2017,09,25,23,30,00,0.00243
2017,09,26,00,00,00,0.00267
2017,09,26,00,30,00,0.00102
2017,09,26,01,00,00,-0.00322
2017,09,26,01,30,00,-0.00022
2017,09,26,02,00,00,0.00122
2017,09,26,02,30,00,0.00013
2017,09,26,03,00,00,0.00103
2017,09,26,03,30,00,-0.00103
2017,09,26,04,00,00,-0.0114
2017,09,26,04,30,00,-0.01403
2017,09,26,05,00,00,-0.00917
2017,09,26,05,30,00,-0.00776
2017,09,26,06,00,00,6.77338
2017,09,26,06,30,00,45.81085
2017,09,26,07,00,00,102.34049
2017,09,26,07,30,00,174.88522
2017,09,26,08,00,00,235.13201
2017,09,26,08,30,00,260.84495
2017,09,26,09,00,00,324.3456
2017,09,26,09,30,00,352.26721
2017,09,26,10,00,00,331.37182
2017,09,26,10,30,00,356.18029
2017,09,26,11,00,00,383.67794
2017,09,26,11,30,00,402.69997
2017,09,26,12,00,00,428.54372
2017,09,26,12,30,00,413.93152
2017,09,26,13,00,00,425.04436
2017,09,26,13,30,00,382.21321
2017,09,26,14,00,00,333.30702
2017,09,26,14,30,00,292.25047
2017,09,26,15,00,00,290.75107
2017,09,26,15,30,00,247.39299
2017,09,26,16,00,00,184.23793
2017,09,26,16,30,00,120.68148
2017,09,26,17,00,00,66.39688
2017,09,26,17,30,00,23.77951
2017,09,26,18,00,00,1.79206
2017,09,26,18,30,00,0.00698
2017,09,26,19,00,00,0.00643
2017,09,26,19,30,00,0.00546
2017,09,26,20,00,00,0.00541
2017,09,26,20,30,00,0.00061
2017,09,26,21,00,00,-0.00178
2017,09,26,21,30,00,-0.00364
2017,09,26,22,00,00,-0.00225
2017,09,26,22,30,00,-0.00135
2017,09,26,23,00,00,-0.00176
2017,09,26,23,30,00,-0.00075
2017,09,27,00,00,00,-0.00111
2017,09,27,00,30,00,-0.00219
2017,09,27,01,00,00,-0.00504
2017,09,27,01,30,00,-0.00324
2017,09,27,02,00,00,-0.00784
2017,09,27,02,30,00,-0.00461
2017,09,27,03,00,00,-0.00302
2017,09,27,03,30,00,-0.00224
2017,09,27,04,00,00,-0.00775
2017,09,27,04,30,00,-0.00666
2017,09,27,05,00,00,-0.00769
2017,09,27,05,30,00,-0.00608
2017,09,27,06,00,00,0.86158
2017,09,27,06,30,00,13.32026
2017,09,27,07,00,00,33.35935
2017,09,27,07,30,00,54.0107
2017,09,27,08,00,00,84.72955
2017,09,27,08,30,00,119.36558
2017,09,27,09,00,00,152.14516
2017,09,27,09,30,00,188.41952
2017,09,27,10,00,00,196.68174
2017,09,27,10,30,00,199.34066
2017,09,27,11,00,00,229.21788
2017,09,27,11,30,00,221.21665
2017,09,27,12,00,00,257.28818
2017,09,27,12,30,00,229.31877
2017,09,27,13,00,00,199.28616
2017,09,27,13,30,00,170.68011
2017,09,27,14,00,00,153.00253
2017,09,27,14,30,00,152.79255
2017,09,27,15,00,00,124.50725
2017,09,27,15,30,00,100.39701
2017,09,27,16,00,00,78.28275
2017,09,27,16,30,00,48.1219
2017,09,27,17,00,00,28.91992
2017,09,27,17,30,00,12.16676
2017,09,27,18,00,00,0.46457
2017,09,27,18,30,00,0.00117
2017,09,27,19,00,00,0.0009
2017,09,27,19,30,00,0.00283
2017,09,27,20,00,00,0.00233
2017,09,27,20,30,00,-0.00016
2017,09,27,21,00,00,0.00342
2017,09,27,21,30,00,-0.00093
2017,09,27,22,00,00,-0.00479
2017,09,27,22,30,00,-0.00118
2017,09,27,23,00,00,0.0007
2017,09,27,23,30,00,-0.00535
2017,09,28,00,00,00,-0.00814
2017,09,28,00,30,00,-0.00548
2017,09,28,01,00,00,-0.00148
2017,09,28,01,30,00,-0.00728
2017,09,28,02,00,00,-0.00804
2017,09,28,02,30,00,-0.00796
2017,09,28,03,00,00,-0.00721
2017,09,28,03,30,00,-0.01522
2017,09,28,04,00,00,-0.01245
2017,09,28,04,30,00,-0.00902
2017,09,28,05,00,00,-0.0147
2017,09,28,05,30,00,-0.02444
2017,09,28,06,00,00,0.72482
2017,09,28,06,30,00,12.46694
2017,09,28,07,00,00,32.77141
2017,09,28,07,30,00,66.81904
2017,09,28,08,00,00,100.98809
2017,09,28,08,30,00,169.09393
2017,09,28,09,00,00,171.96829
2017,09,28,09,30,00,202.2727
2017,09,28,10,00,00,285.72705
2017,09,28,10,30,00,293.50441
2017,09,28,11,00,00,295.86897
2017,09,28,11,30,00,311.2896
2017,09,28,12,00,00,399.02508
2017,09,28,12,30,00,373.1207
2017,09,28,13,00,00,417.71446
2017,09,28,13,30,00,435.34659
2017,09,28,14,00,00,237.79085
2017,09,28,14,30,00,172.62529
2017,09,28,15,00,00,170.04112
2017,09,28,15,30,00,171.56734
2017,09,28,16,00,00,152.06416
2017,09,28,16,30,00,119.89789
2017,09,28,17,00,00,74.77816
2017,09,28,17,30,00,27.53426
2017,09,28,18,00,00,2.33393
2017,09,28,18,30,00,-0.00474
2017,09,28,19,00,00,-0.01221
2017,09,28,19,30,00,-0.01657
2017,09,28,20,00,00,-0.01656
2017,09,28,20,30,00,-0.01589
2017,09,28,21,00,00,-0.01834
2017,09,28,21,30,00,-0.01917
2017,09,28,22,00,00,-0.01975
2017,09,28,22,30,00,-0.02339
2017,09,28,23,00,00,-0.02571
2017,09,28,23,30,00,-0.02936
2017,09,29,00,00,00,-0.03128
2017,09,29,00,30,00,-0.03111
2017,09,29,01,00,00,-0.03592
2017,09,29,01,30,00,-0.04539
2017,09,29,02,00,00,-0.04778
2017,09,29,02,30,00,-0.04791
2017,09,29,03,00,00,-0.05401
2017,09,29,03,30,00,-0.06229
2017,09,29,04,00,00,-0.06648
2017,09,29,04,30,00,-0.06743
2017,09,29,05,00,00,-0.07164
2017,09,29,05,30,00,-0.07251
2017,09,29,06,00,00,2.45108
2017,09,29,06,30,00,26.63885
2017,09,29,07,00,00,73.78268
2017,09,29,07,30,00,132.57283
2017,09,29,08,00,00,199.99045
2017,09,29,08,30,00,264.4654
2017,09,29,09,00,00,320.93197
2017,09,29,09,30,00,351.89991
2017,09,29,10,00,00,371.16989
2017,09,29,10,30,00,411.2686
2017,09,29,11,00,00,443.49149
2017,09,29,11,30,00,423.69596
2017,09,29,12,00,00,447.40934
2017,09,29,12,30,00,473.39998
2017,09,29,13,00,00,491.96965
2017,09,29,13,30,00,424.88183
2017,09,29,14,00,00,392.7586
2017,09,29,14,30,00,301.877
2017,09,29,15,00,00,241.83651
2017,09,29,15,30,00,142.77819
2017,09,29,16,00,00,120.97508
2017,09,29,16,30,00,99.41364
2017,09,29,17,00,00,65.29769
2017,09,29,17,30,00,23.02154
2017,09,29,18,00,00,1.38764
2017,09,29,18,30,00,-0.02536
2017,09,29,19,00,00,-0.0338
2017,09,29,19,30,00,-0.03917
2017,09,29,20,00,00,-0.04221
2017,09,29,20,30,00,-0.04507
2017,09,29,21,00,00,-0.05357
2017,09,29,21,30,00,-0.05249
2017,09,29,22,00,00,-0.05137
2017,09,29,22,30,00,-0.05281
2017,09,29,23,00,00,-0.05052
2017,09,29,23,30,00,-0.05052
2017,09,30,00,00,00,-0.04732
2017,09,30,00,30,00,-0.04591
2017,09,30,01,00,00,-0.04971
2017,09,30,01,30,00,-0.04882
2017,09,30,02,00,00,-0.05139
2017,09,30,02,30,00,-0.05493
2017,09,30,03,00,00,-0.05234
2017,09,30,03,30,00,-0.05847
2017,09,30,04,00,00,-0.05752
2017,09,30,04,30,00,-0.05727
2017,09,30,05,00,00,-0.05784
2017,09,30,05,30,00,-0.0599
2017,09,30,06,00,00,0.00268
2017,09,30,06,30,00,4.36933
2017,09,30,07,00,00,17.60713
2017,09,30,07,30,00,34.7571
2017,09,30,08,00,00,52.39474
2017,09,30,08,30,00,75.96181
2017,09,30,09,00,00,91.92124
2017,09,30,09,30,00,102.22828
2017,09,30,10,00,00,108.6774
2017,09,30,10,30,00,137.64501
2017,09,30,11,00,00,164.4425
2017,09,30,11,30,00,184.33888
2017,09,30,12,00,00,156.33707
2017,09,30,12,30,00,170.62085
2017,09,30,13,00,00,177.98593
2017,09,30,13,30,00,144.84451
2017,09,30,14,00,00,130.27575
2017,09,30,14,30,00,101.74153
2017,09,30,15,00,00,79.52681
2017,09,30,15,30,00,58.2347
2017,09,30,16,00,00,49.4433
2017,09,30,16,30,00,30.74733
2017,09,30,17,00,00,11.43913
2017,09,30,17,30,00,2.22566
2017,09,30,18,00,00,-0.05328
2017,09,30,18,30,00,-0.05269
2017,09,30,19,00,00,-0.05363
2017,09,30,19,30,00,-0.04944
2017,09,30,20,00,00,-0.04229
2017,09,30,20,30,00,-0.03778
2017,09,30,21,00,00,-0.04627
2017,09,30,21,30,00,-0.05062
2017,09,30,22,00,00,-0.05404
2017,09,30,22,30,00,-0.04884
2017,09,30,23,00,00,-0.04631
2017,09,30,23,30,00,-0.04476
2017,10,01,00,00,00,-0.04341
2017,10,01,00,30,00,-0.04822
2017,10,01,01,00,00,-0.04976
2017,10,01,01,30,00,-0.05088
2017,10,01,02,00,00,-0.05122
2017,10,01,02,30,00,-0.05124
2017,10,01,03,00,00,-0.05229
2017,10,01,03,30,00,-0.04861
2017,10,01,04,00,00,-0.04801
2017,10,01,04,30,00,-0.04889
2017,10,01,05,00,00,-0.0463
2017,10,01,05,30,00,-0.04204
2017,10,01,06,00,00,-0.04631
2017,10,01,06,30,00,2.48812
2017,10,01,07,00,00,10.90444
2017,10,01,07,30,00,23.59368
2017,10,01,08,00,00,38.1294
2017,10,01,08,30,00,45.0659
2017,10,01,09,00,00,49.95339
2017,10,01,09,30,00,65.69937
2017,10,01,10,00,00,77.04658
2017,10,01,10,30,00,78.8029
2017,10,01,11,00,00,96.67378
2017,10,01,11,30,00,103.58021
2017,10,01,12,00,00,102.68137
2017,10,01,12,30,00,142.74909
2017,10,01,13,00,00,186.53245
2017,10,01,13,30,00,136.79503
2017,10,01,14,00,00,84.08092
2017,10,01,14,30,00,63.90351
2017,10,01,15,00,00,72.07981
2017,10,01,15,30,00,47.79279
2017,10,01,16,00,00,47.24792
2017,10,01,16,30,00,28.87202
2017,10,01,17,00,00,9.00274
2017,10,01,17,30,00,0.59343
2017,10,01,18,00,00,-0.02029
2017,10,01,18,30,00,-0.03059
2017,10,01,19,00,00,-0.02745
2017,10,01,19,30,00,-0.02824
2017,10,01,20,00,00,-0.03436
2017,10,01,20,30,00,-0.03818
2017,10,01,21,00,00,-0.03802
2017,10,01,21,30,00,-0.03975
2017,10,01,22,00,00,-0.03692
2017,10,01,22,30,00,-0.04056
2017,10,01,23,00,00,-0.04059
2017,10,01,23,30,00,-0.04053
2017,10,02,00,00,00,-0.03658
2017,10,02,00,30,00,-0.04148
2017,10,02,01,00,00,-0.04089
2017,10,02,01,30,00,-0.03858
2017,10,02,02,00,00,-0.04338
2017,10,02,02,30,00,-0.04809
2017,10,02,03,00,00,-0.05009
2017,10,02,03,30,00,-0.04454
2017,10,02,04,00,00,-0.04819
2017,10,02,04,30,00,-0.04945
2017,10,02,05,00,00,-0.04728
2017,10,02,05,30,00,-0.04557
2017,10,02,06,00,00,-0.04659
2017,10,02,06,30,00,0.6399
2017,10,02,07,00,00,7.5763
2017,10,02,07,30,00,17.32931
2017,10,02,08,00,00,29.7586
2017,10,02,08,30,00,52.82814
2017,10,02,09,00,00,87.91833
2017,10,02,09,30,00,127.50546
2017,10,02,10,00,00,145.22851
2017,10,02,10,30,00,112.3423
2017,10,02,11,00,00,114.51434
2017,10,02,11,30,00,88.61402
2017,10,02,12,00,00,131.28953
2017,10,02,12,30,00,55.71497
2017,10,02,13,00,00,65.40143
2017,10,02,13,30,00,48.94375
2017,10,02,14,00,00,54.33328
2017,10,02,14,30,00,72.98351
2017,10,02,15,00,00,52.10859
