Year,Month,Day,Hour,Minute,Second,HYY_META.PAR2
2016,06,23,21,30,00,3.91533
2016,06,23,22,00,00,1.00467
2016,06,23,22,30,00,0.055
2016,06,23,23,00,00,-0.31333
2016,06,23,23,30,00,-0.21533
2016,06,24,00,00,00,-0.128
2016,06,24,00,30,00,0.008
2016,06,24,01,00,00,-0.29967
2016,06,24,01,30,00,0.29467
2016,06,24,02,00,00,3.06591
2016,06,24,02,30,00,13.4765
2016,06,24,03,00,00,39.627
2016,06,24,03,30,00,84.18167
2016,06,24,04,00,00,106.29933
2016,06,24,04,30,00,204.63967
2016,06,24,05,00,00,345.80407
2016,06,24,05,30,00,252.73433
2016,06,24,06,00,00,324.25933
2016,06,24,06,30,00,545.12633
2016,06,24,07,00,00,591.69667
2016,06,24,07,30,00,542.12167
2016,06,24,08,00,00,814.387
2016,06,24,08,30,00,1151.59167
2016,06,24,09,00,00,1218.93867
2016,06,24,09,30,00,1353.20567
2016,06,24,10,00,00,933.48967
2016,06,24,10,30,00,1299.31333
2016,06,24,11,00,00,1409.094
2016,06,24,11,30,00,1737.38
2016,06,24,12,00,00,1370.277
2016,06,24,12,30,00,1351.97467
2016,06,24,13,00,00,1624.813
2016,06,24,13,30,00,1002.00733
2016,06,24,14,00,00,933.342
2016,06,24,14,30,00,1066.79033
2016,06,24,15,00,00,1135.956
2016,06,24,15,30,00,1235.79167
2016,06,24,16,00,00,955.329
2016,06,24,16,30,00,789.63414
2016,06,24,17,00,00,479.63933
2016,06,24,17,30,00,482.33033
2016,06,24,18,00,00,500.80133
2016,06,24,18,30,00,423.61567
2016,06,24,19,00,00,203.12467
2016,06,24,19,30,00,154.263
2016,06,24,20,00,00,94.94467
2016,06,24,20,30,00,68.202
2016,06,24,21,00,00,35.54333
2016,06,24,21,30,00,17.055
2016,06,24,22,00,00,6.97294
2016,06,24,22,30,00,1.99267
2016,06,24,23,00,00,0.499
2016,06,24,23,30,00,0.34333
2016,06,25,00,00,00,-0.05167
2016,06,25,00,30,00,0.016
2016,06,25,01,00,00,-0.025
2016,06,25,01,30,00,0.24667
2016,06,25,02,00,00,2.25478
2016,06,25,02,30,00,11.44429
2016,06,25,03,00,00,23.12633
2016,06,25,03,30,00,48.183
2016,06,25,04,00,00,112.43733
2016,06,25,04,30,00,212.47333
2016,06,25,05,00,00,312.79533
2016,06,25,05,30,00,435.73167
2016,06,25,06,00,00,553.39533
2016,06,25,06,30,00,615.21767
2016,06,25,07,00,00,406.94833
2016,06,25,07,30,00,595.768
2016,06,25,08,00,00,830.22133
2016,06,25,08,30,00,422.34533
2016,06,25,09,00,00,643.381
2016,06,25,09,30,00,380.77167
2016,06,25,10,00,00,405.80433
2016,06,25,10,30,00,341.80967
2016,06,25,11,00,00,557.07233
2016,06,25,11,30,00,550.28167
2016,06,25,12,00,00,777.173
2016,06,25,12,30,00,806.02966
2016,06,25,13,00,00,936.16767
2016,06,25,13,30,00,892.315
2016,06,25,14,00,00,749.14767
2016,06,25,14,30,00,277.49067
2016,06,25,15,00,00,171.95
2016,06,25,15,30,00,424.046
2016,06,25,16,00,00,737.763
2016,06,25,16,30,00,636.32167
2016,06,25,17,00,00,686.85067
2016,06,25,17,30,00,443.39933
2016,06,25,18,00,00,482.859
2016,06,25,18,30,00,594.947
2016,06,25,19,00,00,466.445
2016,06,25,19,30,00,277.47267
2016,06,25,20,00,00,231.453
2016,06,25,20,30,00,126.55833
2016,06,25,21,00,00,57.289
2016,06,25,21,30,00,24.54967
2016,06,25,22,00,00,8.70143
2016,06,25,22,30,00,1.962
2016,06,25,23,00,00,0.49267
2016,06,25,23,30,00,0.064
2016,06,26,00,00,00,0.00167
2016,06,26,00,30,00,0.27633
2016,06,26,01,00,00,0.281
2016,06,26,01,30,00,0.68433
2016,06,26,02,00,00,3.1936
2016,06,26,02,30,00,12.63688
2016,06,26,03,00,00,25.20033
2016,06,26,03,30,00,42.55433
2016,06,26,04,00,00,79.92367
2016,06,26,04,30,00,146.845
2016,06,26,05,00,00,291.47833
2016,06,26,05,30,00,453.22833
2016,06,26,06,00,00,561.813
2016,06,26,06,30,00,609.65167
2016,06,26,07,00,00,697.98067
2016,06,26,07,30,00,859.69533
2016,06,26,08,00,00,537.08467
2016,06,26,08,30,00,728.74133
2016,06,26,09,00,00,818.83467
2016,06,26,09,30,00,1286.72833
2016,06,26,10,00,00,983.55333
2016,06,26,10,30,00,1066.26233
2016,06,26,11,00,00,1269.70667
2016,06,26,11,30,00,1450.94467
2016,06,26,12,00,00,1226.43467
2016,06,26,12,30,00,497.375
2016,06,26,13,00,00,1395.138
2016,06,26,13,30,00,1471.78033
2016,06,26,14,00,00,910.86533
2016,06,26,14,30,00,791.32333
2016,06,26,15,00,00,591.92467
2016,06,26,15,30,00,955.86833
2016,06,26,16,00,00,822.283
2016,06,26,16,30,00,641.33
2016,06,26,17,00,00,767.951
2016,06,26,17,30,00,462.289
2016,06,26,18,00,00,596.58833
2016,06,26,18,30,00,243.03467
2016,06,26,19,00,00,202.98633
2016,06,26,19,30,00,191.496
2016,06,26,20,00,00,131.321
2016,06,26,20,30,00,59.16567
2016,06,26,21,00,00,23.977
2016,06,26,21,30,00,8.96233
2016,06,26,22,00,00,3.40966
2016,06,26,22,30,00,0.331
2016,06,26,23,00,00,-0.39667
2016,06,26,23,30,00,-0.364
2016,06,27,00,00,00,-0.26167
2016,06,27,00,30,00,-0.46467
2016,06,27,01,00,00,-0.00733
2016,06,27,01,30,00,-0.11333
2016,06,27,02,00,00,1.106
2016,06,27,02,30,00,6.31962
2016,06,27,03,00,00,12.07767
2016,06,27,03,30,00,21.61033
2016,06,27,04,00,00,30.86267
2016,06,27,04,30,00,41.51667
2016,06,27,05,00,00,65.62967
2016,06,27,05,30,00,80.74867
2016,06,27,06,00,00,82.66167
2016,06,27,06,30,00,78.52733
2016,06,27,07,00,00,154.71833
2016,06,27,07,30,00,157.56133
2016,06,27,08,00,00,233.77767
2016,06,27,08,30,00,326.47
2016,06,27,09,00,00,460.756
2016,06,27,09,30,00,480.879
2016,06,27,10,00,00,451.886
2016,06,27,10,30,00,556.56767
2016,06,27,11,00,00,328.68867
2016,06,27,11,30,00,443.233
2016,06,27,12,00,00,435.57767
2016,06,27,12,30,00,245.483
2016,06,27,13,00,00,162.45
2016,06,27,13,30,00,112.94033
2016,06,27,14,00,00,157.37667
2016,06,27,14,30,00,234.23167
2016,06,27,15,00,00,302.77733
2016,06,27,15,30,00,185.35033
2016,06,27,16,00,00,179.93767
2016,06,27,16,30,00,152.092
2016,06,27,17,00,00,127.11933
2016,06,27,17,30,00,87.39433
2016,06,27,18,00,00,72.10067
2016,06,27,18,30,00,44.991
2016,06,27,19,00,00,45.621
2016,06,27,19,30,00,25.28533
2016,06,27,20,00,00,24.45433
2016,06,27,20,30,00,12.137
2016,06,27,21,00,00,7.22167
2016,06,27,21,30,00,2.49667
2016,06,27,22,00,00,1.078
2016,06,27,22,30,00,0.034
2016,06,27,23,00,00,0.79
2016,06,27,23,30,00,0.60533
2016,06,28,00,00,00,0.18533
2016,06,28,00,30,00,0.32233
2016,06,28,01,00,00,-0.117
2016,06,28,01,30,00,-0.349
2016,06,28,02,00,00,0.77867
2016,06,28,02,30,00,7.318
2016,06,28,03,00,00,21.663
2016,06,28,03,30,00,41.92333
2016,06,28,04,00,00,109.758
2016,06,28,04,30,00,175.91033
2016,06,28,05,00,00,310.379
2016,06,28,05,30,00,357.00733
2016,06,28,06,00,00,559.09067
2016,06,28,06,30,00,506.826
2016,06,28,07,00,00,557.459
2016,06,28,07,30,00,913.04167
2016,06,28,08,00,00,963.56467
2016,06,28,08,30,00,1101.31
2016,06,28,09,00,00,1041.209
2016,06,28,09,30,00,1139.94133
2016,06,28,10,00,00,1200.44967
2016,06,28,10,30,00,1309.48033
2016,06,28,11,00,00,1376.15567
2016,06,28,11,30,00,1223.219
2016,06,28,12,00,00,1410.173
2016,06,28,12,30,00,1135.06533
2016,06,28,13,00,00,1017.34033
2016,06,28,13,30,00,1106.111
2016,06,28,14,00,00,1590.72967
2016,06,28,14,30,00,1390.89667
2016,06,28,15,00,00,772.172
2016,06,28,15,30,00,1139.964
2016,06,28,16,00,00,927.15967
2016,06,28,16,30,00,1142.48233
2016,06,28,17,00,00,722.32333
2016,06,28,17,30,00,368.32967
2016,06,28,18,00,00,283.53667
2016,06,28,18,30,00,435.41167
2016,06,28,19,00,00,284.75567
2016,06,28,19,30,00,310.61
2016,06,28,20,00,00,167.068
2016,06,28,20,30,00,106.93267
2016,06,28,21,00,00,78.76833
2016,06,28,21,30,00,28.71867
2016,06,28,22,00,00,7.50333
2016,06,28,22,30,00,1.52067
2016,06,28,23,00,00,-0.27533
2016,06,28,23,30,00,-0.44333
2016,06,29,00,00,00,-0.15833
2016,06,29,00,30,00,0.701
2016,06,29,01,00,00,0.25867
2016,06,29,01,30,00,0.35833
2016,06,29,02,00,00,1.523
2016,06,29,02,30,00,3.22567
2016,06,29,03,00,00,11.943
2016,06,29,03,30,00,30.59033
2016,06,29,04,00,00,89.604
2016,06,29,04,30,00,147.004
2016,06,29,05,00,00,178.47067
2016,06,29,05,30,00,226.63567
2016,06,29,06,00,00,203.11233
2016,06,29,06,30,00,359.17167
2016,06,29,07,00,00,279.405
2016,06,29,07,30,00,953.11467
2016,06,29,08,00,00,1037.06167
2016,06,29,08,30,00,1161.01067
2016,06,29,09,00,00,1212.142
2016,06,29,09,30,00,1220.19467
2016,06,29,10,00,00,1123.598
2016,06,29,10,30,00,1339.69
2016,06,29,11,00,00,1582.18533
2016,06,29,11,30,00,1148.26367
2016,06,29,12,00,00,575.645
2016,06,29,12,30,00,660.11367
2016,06,29,13,00,00,1343.09321
2016,06,29,13,30,00,1645.32267
2016,06,29,14,00,00,1168.95267
2016,06,29,14,30,00,1208.60033
2016,06,29,15,00,00,1427.664
2016,06,29,15,30,00,1294.59967
2016,06,29,16,00,00,1212.01867
2016,06,29,16,30,00,1069.335
2016,06,29,17,00,00,951.31867
2016,06,29,17,30,00,803.22633
2016,06,29,18,00,00,649.038
2016,06,29,18,30,00,650.442
2016,06,29,19,00,00,447.97067
2016,06,29,19,30,00,326.09467
2016,06,29,20,00,00,223.95767
2016,06,29,20,30,00,119.03333
2016,06,29,21,00,00,61.83467
2016,06,29,21,30,00,26.48433
2016,06,29,22,00,00,7.97667
2016,06,29,22,30,00,1.832
2016,06,29,23,00,00,-0.20267
2016,06,29,23,30,00,-0.62767
2016,06,30,00,00,00,-0.45267
2016,06,30,00,30,00,-0.13467
2016,06,30,01,00,00,-0.393
2016,06,30,01,30,00,-0.23133
2016,06,30,02,00,00,1.275
2016,06,30,02,30,00,7.27273
2016,06,30,03,00,00,21.30567
2016,06,30,03,30,00,47.77467
2016,06,30,04,00,00,122.15
2016,06,30,04,30,00,186.29333
2016,06,30,05,00,00,181.17033
2016,06,30,05,30,00,268.825
2016,06,30,06,00,00,468.453
2016,06,30,06,30,00,761.696
2016,06,30,07,00,00,524.485
2016,06,30,07,30,00,392.594
2016,06,30,08,00,00,217.63767
2016,06,30,08,30,00,190.54467
2016,06,30,09,00,00,186.83367
2016,06,30,09,30,00,333.79067
2016,06,30,10,00,00,590.566
2016,06,30,10,30,00,475.065
2016,06,30,11,00,00,538.29233
2016,06,30,11,30,00,634.67633
2016,06,30,12,00,00,722.00633
2016,06,30,12,30,00,847.17759
2016,06,30,13,00,00,1812.47375
2016,06,30,13,30,00,693.982
2016,06,30,14,00,00,558.484
2016,06,30,14,30,00,475.406
2016,06,30,15,00,00,1122.56133
2016,06,30,15,30,00,879.77067
2016,06,30,16,00,00,909.99833
2016,06,30,16,30,00,603.909
2016,06,30,17,00,00,445.64833
2016,06,30,17,30,00,528.49267
2016,06,30,18,00,00,215.565
2016,06,30,18,30,00,62.96667
2016,06,30,19,00,00,112.73833
2016,06,30,19,30,00,107.503
2016,06,30,20,00,00,116.086
2016,06,30,20,30,00,89.73067
2016,06,30,21,00,00,43.177
2016,06,30,21,30,00,19.78533
2016,06,30,22,00,00,4.46091
2016,06,30,22,30,00,0.77467
2016,06,30,23,00,00,0.30333
2016,06,30,23,30,00,0.62533
2016,07,01,00,00,00,0.11533
2016,07,01,00,30,00,-0.057
2016,07,01,01,00,00,0.35033
2016,07,01,01,30,00,0.122
2016,07,01,02,00,00,1.20655
2016,07,01,02,30,00,5.18087
2016,07,01,03,00,00,9.67167
2016,07,01,03,30,00,11.142
2016,07,01,04,00,00,20.81133
2016,07,01,04,30,00,47.07967
2016,07,01,05,00,00,81.95167
2016,07,01,05,30,00,123.07133
2016,07,01,06,00,00,151.26433
2016,07,01,06,30,00,264.662
2016,07,01,07,00,00,441.43467
2016,07,01,07,30,00,595.97967
2016,07,01,08,00,00,1010.48633
2016,07,01,08,30,00,1283.91233
2016,07,01,09,00,00,889.367
2016,07,01,09,30,00,1003.495
2016,07,01,10,00,00,1382.738
2016,07,01,10,30,00,922.917
2016,07,01,11,00,00,1276.826
2016,07,01,11,30,00,1087.889
2016,07,01,12,00,00,617.11
2016,07,01,12,30,00,534.51167
2016,07,01,13,00,00,350.80833
2016,07,01,13,30,00,698.213
2016,07,01,14,00,00,604.335
2016,07,01,14,30,00,1258.243
2016,07,01,15,00,00,764.19933
2016,07,01,15,30,00,770.52667
2016,07,01,16,00,00,434.444
2016,07,01,16,30,00,623.43433
2016,07,01,17,00,00,662.106
2016,07,01,17,30,00,760.35033
2016,07,01,18,00,00,305.34867
2016,07,01,18,30,00,500.74567
2016,07,01,19,00,00,394.16333
2016,07,01,19,30,00,308.63
2016,07,01,20,00,00,122.56933
2016,07,01,20,30,00,83.53367
2016,07,01,21,00,00,39.55767
2016,07,01,21,30,00,15.465
2016,07,01,22,00,00,3.60857
2016,07,01,22,30,00,1.38333
2016,07,01,23,00,00,0.22633
2016,07,01,23,30,00,-0.385
2016,07,02,00,00,00,0.00367
2016,07,02,00,30,00,0.22533
2016,07,02,01,00,00,0.242
2016,07,02,01,30,00,0.50533
2016,07,02,02,00,00,1.40633
2016,07,02,02,30,00,8.89056
2016,07,02,03,00,00,24.13867
2016,07,02,03,30,00,36.17367
2016,07,02,04,00,00,77.42333
2016,07,02,04,30,00,134.63333
2016,07,02,05,00,00,301.03167
2016,07,02,05,30,00,287.099
2016,07,02,06,00,00,422.66167
2016,07,02,06,30,00,454.43267
2016,07,02,07,00,00,428.72733
2016,07,02,07,30,00,647.49833
2016,07,02,08,00,00,958.88267
2016,07,02,08,30,00,933.38433
2016,07,02,09,00,00,973.855
2016,07,02,09,30,00,775.35067
2016,07,02,10,00,00,889.74667
2016,07,02,10,30,00,988.34633
2016,07,02,11,00,00,1497.631
2016,07,02,11,30,00,1115.13867
2016,07,02,12,00,00,1096.26067
2016,07,02,12,30,00,1188.334
2016,07,02,13,00,00,1296.386
2016,07,02,13,30,00,905.094
2016,07,02,14,00,00,943.89833
2016,07,02,14,30,00,868.884
2016,07,02,15,00,00,1204.62267
2016,07,02,15,30,00,886.818
2016,07,02,16,00,00,760.87133
2016,07,02,16,30,00,917.451
2016,07,02,17,00,00,832.94033
2016,07,02,17,30,00,624.91533
2016,07,02,18,00,00,574.58333
2016,07,02,18,30,00,554.45733
2016,07,02,19,00,00,267.085
2016,07,02,19,30,00,61.46233
2016,07,02,20,00,00,88.70867
2016,07,02,20,30,00,61.00467
2016,07,02,21,00,00,25.89367
2016,07,02,21,30,00,7.11333
2016,07,02,22,00,00,0.085
2016,07,02,22,30,00,-0.26333
2016,07,02,23,00,00,-0.46133
2016,07,02,23,30,00,-0.34067
2016,07,03,00,00,00,-0.095
2016,07,03,00,30,00,-0.03233
2016,07,03,01,00,00,0.195
2016,07,03,01,30,00,-0.24
2016,07,03,02,00,00,-0.02033
2016,07,03,02,30,00,0.81367
2016,07,03,03,00,00,5.53
2016,07,03,03,30,00,41.31867
2016,07,03,04,00,00,20.81
2016,07,03,04,30,00,21.133
2016,07,03,05,00,00,89.66433
2016,07,03,05,30,00,90.21267
2016,07,03,06,00,00,34.04933
2016,07,03,06,30,00,78.602
2016,07,03,07,00,00,141.46633
2016,07,03,07,30,00,87.03467
2016,07,03,08,00,00,164.38833
2016,07,03,08,30,00,287.18567
2016,07,03,09,00,00,246.917
2016,07,03,09,30,00,225.49533
2016,07,03,10,00,00,323.72867
2016,07,03,10,30,00,487.35267
2016,07,03,11,00,00,567.34533
2016,07,03,11,30,00,654.45733
2016,07,03,12,00,00,363.93267
2016,07,03,12,30,00,735.97533
2016,07,03,13,00,00,726.7
2016,07,03,13,30,00,590.72667
2016,07,03,14,00,00,456.66967
2016,07,03,14,30,00,277.50433
2016,07,03,15,00,00,339.09
2016,07,03,15,30,00,285.57467
2016,07,03,16,00,00,286.507
2016,07,03,16,30,00,221.206
2016,07,03,17,00,00,190.95033
2016,07,03,17,30,00,272.88267
2016,07,03,18,00,00,127.61467
2016,07,03,18,30,00,194.63833
2016,07,03,19,00,00,323.08967
2016,07,03,19,30,00,263.45267
2016,07,03,20,00,00,180.47433
2016,07,03,20,30,00,84.72367
2016,07,03,21,00,00,59.19733
2016,07,03,21,30,00,10.234
2016,07,03,22,00,00,2.24897
2016,07,03,22,30,00,0.78767
2016,07,03,23,00,00,0.15467
2016,07,03,23,30,00,0.04133
2016,07,04,00,00,00,-0.473
2016,07,04,00,30,00,-0.49367
2016,07,04,01,00,00,0.43333
2016,07,04,01,30,00,0.269
2016,07,04,02,00,00,0.16833
2016,07,04,02,30,00,0.53733
2016,07,04,03,00,00,3.695
2016,07,04,03,30,00,10.60567
2016,07,04,04,00,00,33.07967
2016,07,04,04,30,00,33.43467
2016,07,04,05,00,00,43.404
2016,07,04,05,30,00,56.18267
2016,07,04,06,00,00,102.32667
2016,07,04,06,30,00,100.45233
2016,07,04,07,00,00,162.78367
2016,07,04,07,30,00,218.38367
2016,07,04,08,00,00,290.15667
2016,07,04,08,30,00,340.23233
2016,07,04,09,00,00,424.54267
2016,07,04,09,30,00,464.62133
2016,07,04,10,00,00,533.65767
2016,07,04,10,30,00,503.29
2016,07,04,11,00,00,490.391
2016,07,04,11,30,00,472.14033
2016,07,04,12,00,00,353.34467
2016,07,04,12,30,00,299.752
2016,07,04,13,00,00,293.167
2016,07,04,13,30,00,322.71167
2016,07,04,14,00,00,345.22867
2016,07,04,14,30,00,327.88833
2016,07,04,15,00,00,316.595
2016,07,04,15,30,00,323.63833
2016,07,04,16,00,00,306.739
2016,07,04,16,30,00,305.91333
2016,07,04,17,00,00,269.68533
2016,07,04,17,30,00,231.562
2016,07,04,18,00,00,195.483
2016,07,04,18,30,00,158.54767
2016,07,04,19,00,00,109.77033
2016,07,04,19,30,00,56.6
2016,07,04,20,00,00,55.34967
2016,07,04,20,30,00,29.54433
2016,07,04,21,00,00,6.37433
2016,07,04,21,30,00,4.251
2016,07,04,22,00,00,0.67793
2016,07,04,22,30,00,0.76533
2016,07,04,23,00,00,0.14367
2016,07,04,23,30,00,0.42533
2016,07,05,00,00,00,0.29233
2016,07,05,00,30,00,-0.07233
2016,07,05,01,00,00,0.19133
2016,07,05,01,30,00,0.00267
2016,07,05,02,00,00,0.07167
2016,07,05,02,30,00,0.98208
2016,07,05,03,00,00,7.50233
2016,07,05,03,30,00,25.22267
2016,07,05,04,00,00,81.55643
2016,07,05,04,30,00,169.87533
2016,07,05,05,00,00,106.19833
2016,07,05,05,30,00,99.95034
2016,07,05,06,00,00,167.537
2016,07,05,06,30,00,239.51967
2016,07,05,07,00,00,450.11069
2016,07,05,07,30,00,594.94233
2016,07,05,08,00,00,392.90833
2016,07,05,08,30,00,287.63333
2016,07,05,09,00,00,369.27233
2016,07,05,09,30,00,338.03867
2016,07,05,10,00,00,363.39267
2016,07,05,10,30,00,207.34321
2016,07,05,11,00,00,307.80067
2016,07,05,11,30,00,125.219
2016,07,05,12,00,00,553.03857
2016,07,05,12,30,00,278.84333
2016,07,05,13,00,00,412.44241
2016,07,05,13,30,00,674.044
2016,07,05,14,00,00,392.114
2016,07,05,14,30,00,251.11724
2016,07,05,15,00,00,179.15733
2016,07,05,15,30,00,224.57517
2016,07,05,16,00,00,279.23367
2016,07,05,16,30,00,142.78724
2016,07,05,17,00,00,148.95214
2016,07,05,17,30,00,194.37071
2016,07,05,18,00,00,297.39448
2016,07,05,18,30,00,140.08267
2016,07,05,19,00,00,96.681
2016,07,05,19,30,00,69.14643
2016,07,05,20,00,00,39.09
2016,07,05,20,30,00,19.32167
2016,07,05,21,00,00,7.66276
2016,07,05,21,30,00,2.36464
2016,07,05,22,00,00,1.52917
2016,07,05,22,30,00,0.03586
2016,07,05,23,00,00,0.41966
2016,07,05,23,30,00,-0.54533
2016,07,06,00,00,00,-0.02393
2016,07,06,00,30,00,-0.60033
2016,07,06,01,00,00,-0.1131
2016,07,06,01,30,00,-0.13759
2016,07,06,02,00,00,-0.32276
2016,07,06,02,30,00,1.55821
2016,07,06,03,00,00,6.57833
2016,07,06,03,30,00,26.939
2016,07,06,04,00,00,77.86276
2016,07,06,04,30,00,109.388
2016,07,06,05,00,00,107.15724
2016,07,06,05,30,00,162.16138
2016,07,06,06,00,00,230.00036
2016,07,06,06,30,00,250.18241
2016,07,06,07,00,00,332.42167
2016,07,06,07,30,00,459.95167
2016,07,06,08,00,00,637.74069
2016,07,06,08,30,00,668.23533
2016,07,06,09,00,00,309.891
2016,07,06,09,30,00,416.039
2016,07,06,10,00,00,427.68067
2016,07,06,10,30,00,376.305
2016,07,06,11,00,00,652.87033
2016,07,06,11,30,00,472.25448
2016,07,06,12,00,00,357.30308
2016,07,06,12,30,00,437.324
2016,07,06,13,00,00,350.242
2016,07,06,13,30,00,318.00433
2016,07,06,14,00,00,271.431
2016,07,06,14,30,00,259.81233
2016,07,06,15,00,00,329.879
2016,07,06,15,30,00,210.43567
2016,07,06,16,00,00,226.965
2016,07,06,16,30,00,209.483
2016,07,06,17,00,00,114.185
2016,07,06,17,30,00,117.706
2016,07,06,18,00,00,111.47867
2016,07,06,18,30,00,74.11367
2016,07,06,19,00,00,61.311
2016,07,06,19,30,00,38.70367
2016,07,06,20,00,00,31.561
2016,07,06,20,30,00,21.096
2016,07,06,21,00,00,13.50567
2016,07,06,21,30,00,3.90867
2016,07,06,22,00,00,0.69
2016,07,06,22,30,00,0.653
2016,07,06,23,00,00,0.36167
2016,07,06,23,30,00,0.567
2016,07,07,00,00,00,0.336
2016,07,07,00,30,00,0.17
2016,07,07,01,00,00,0.29933
2016,07,07,01,30,00,-0.39567
2016,07,07,02,00,00,0.335
2016,07,07,02,30,00,0.37069
2016,07,07,03,00,00,8.20433
2016,07,07,03,30,00,22.73667
2016,07,07,04,00,00,27.969
2016,07,07,04,30,00,50.96167
2016,07,07,05,00,00,75.27033
2016,07,07,05,30,00,102.763
2016,07,07,06,00,00,116.70433
2016,07,07,06,30,00,148.48433
2016,07,07,07,00,00,272.89533
2016,07,07,07,30,00,288.559
2016,07,07,08,00,00,278.75367
2016,07,07,08,30,00,267.08667
2016,07,07,09,00,00,76.565
2016,07,07,09,30,00,151.08633
2016,07,07,10,00,00,214.83333
2016,07,07,10,30,00,310.46767
2016,07,07,11,00,00,290.32867
2016,07,07,11,30,00,187.90533
2016,07,07,12,00,00,162.664
2016,07,07,12,30,00,151.59333
2016,07,07,13,00,00,161.36533
2016,07,07,13,30,00,130.14367
2016,07,07,14,00,00,152.284
2016,07,07,14,30,00,201.097
2016,07,07,15,00,00,293.53933
2016,07,07,15,30,00,196.59933
2016,07,07,16,00,00,143.18567
2016,07,07,16,30,00,118.856
2016,07,07,17,00,00,101.13533
2016,07,07,17,30,00,103.64433
2016,07,07,18,00,00,102.164
2016,07,07,18,30,00,91.703
2016,07,07,19,00,00,58.84833
2016,07,07,19,30,00,30.99733
2016,07,07,20,00,00,21.41733
2016,07,07,20,30,00,11.159
2016,07,07,21,00,00,5.622
2016,07,07,21,30,00,2.234
2016,07,07,22,00,00,-0.19867
2016,07,07,22,30,00,-0.33067
2016,07,07,23,00,00,-0.67967
2016,07,07,23,30,00,-0.17933
2016,07,08,00,00,00,-0.355
2016,07,08,00,30,00,0.49867
2016,07,08,01,00,00,-0.38733
2016,07,08,01,30,00,0.11833
2016,07,08,02,00,00,0.329
2016,07,08,02,30,00,1.005
2016,07,08,03,00,00,1.80967
2016,07,08,03,30,00,4.77333
2016,07,08,04,00,00,7.94
2016,07,08,04,30,00,15.999
2016,07,08,05,00,00,34.609
2016,07,08,05,30,00,57.23433
2016,07,08,06,00,00,81.59833
2016,07,08,06,30,00,86.057
2016,07,08,07,00,00,126.24267
2016,07,08,07,30,00,232.13233
2016,07,08,08,00,00,300.31733
2016,07,08,08,30,00,272.24767
2016,07,08,09,00,00,286.03867
2016,07,08,09,30,00,263.79133
2016,07,08,10,00,00,246.34433
2016,07,08,10,30,00,368.77
2016,07,08,11,00,00,430.80833
2016,07,08,11,30,00,365.01167
2016,07,08,12,00,00,348.371
2016,07,08,12,30,00,493.576
2016,07,08,13,00,00,616.45967
2016,07,08,13,30,00,384.67267
2016,07,08,14,00,00,243.80633
2016,07,08,14,30,00,341.90667
2016,07,08,15,00,00,258.499
2016,07,08,15,30,00,481.57567
2016,07,08,16,00,00,187.15133
2016,07,08,16,30,00,167.95967
2016,07,08,17,00,00,116.373
2016,07,08,17,30,00,101.43033
2016,07,08,18,00,00,92.33067
2016,07,08,18,30,00,79.31567
2016,07,08,19,00,00,109.417
2016,07,08,19,30,00,49.55533
2016,07,08,20,00,00,29.43667
2016,07,08,20,30,00,14.71167
2016,07,08,21,00,00,8.56233
2016,07,08,21,30,00,3.357
2016,07,08,22,00,00,0.962
2016,07,08,22,30,00,-0.07167
2016,07,08,23,00,00,-0.115
2016,07,08,23,30,00,0.26833
2016,07,09,00,00,00,-0.371
2016,07,09,00,30,00,-0.556
2016,07,09,01,00,00,-0.089
2016,07,09,01,30,00,-0.13467
2016,07,09,02,00,00,-0.20767
2016,07,09,02,30,00,-0.21933
2016,07,09,03,00,00,4.33467
2016,07,09,03,30,00,9.33633
2016,07,09,04,00,00,18.60467
2016,07,09,04,30,00,49.408
2016,07,09,05,00,00,71.71167
2016,07,09,05,30,00,88.88833
2016,07,09,06,00,00,91.228
2016,07,09,06,30,00,148.95667
2016,07,09,07,00,00,193.702
2016,07,09,07,30,00,181.62033
2016,07,09,08,00,00,201.19667
2016,07,09,08,30,00,275.98333
2016,07,09,09,00,00,293.16433
2016,07,09,09,30,00,517.527
2016,07,09,10,00,00,434.77433
2016,07,09,10,30,00,406.221
2016,07,09,11,00,00,457.844
2016,07,09,11,30,00,365.17033
2016,07,09,12,00,00,413.38
2016,07,09,12,30,00,827.30567
2016,07,09,13,00,00,781.74333
2016,07,09,13,30,00,916.986
2016,07,09,14,00,00,903.68033
2016,07,09,14,30,00,831.49167
2016,07,09,15,00,00,1037.85621
2016,07,09,15,30,00,1340.35133
2016,07,09,16,00,00,1130.58533
2016,07,09,16,30,00,912.731
2016,07,09,17,00,00,877.08833
2016,07,09,17,30,00,756.00433
2016,07,09,18,00,00,412.27833
2016,07,09,18,30,00,346.14433
2016,07,09,19,00,00,366.26833
2016,07,09,19,30,00,263.21533
2016,07,09,20,00,00,208.73367
2016,07,09,20,30,00,102.17667
2016,07,09,21,00,00,44.60867
2016,07,09,21,30,00,17.31955
2016,07,09,22,00,00,2.82125
2016,07,09,22,30,00,0.449
2016,07,09,23,00,00,0.339
2016,07,09,23,30,00,0.648
2016,07,10,00,00,00,0.38
2016,07,10,00,30,00,-0.27833
2016,07,10,01,00,00,-0.072
2016,07,10,01,30,00,-0.58433
2016,07,10,02,00,00,0.18
2016,07,10,02,30,00,2.92812
2016,07,10,03,00,00,17.72208
2016,07,10,03,30,00,36.68767
2016,07,10,04,00,00,100.67033
