Year,Month,Day,Hour,Minute,Second,HYY_META.diffPAR
2019,11,16,12,30,00,39.81456
2019,11,16,13,00,00,42.41772
2019,11,16,13,30,00,23.80678
2019,11,16,14,00,00,14.40711
2019,11,16,14,30,00,9.328
2019,11,16,15,00,00,2.85861
2019,11,16,15,30,00,0.4
2019,11,16,16,00,00,0
2019,11,16,16,30,00,0
2019,11,16,17,00,00,0
2019,11,16,17,30,00,0
2019,11,16,18,00,00,0
2019,11,16,18,30,00,0
2019,11,16,19,00,00,0
2019,11,16,19,30,00,0
2019,11,16,20,00,00,0
2019,11,16,20,30,00,0
2019,11,16,21,00,00,0
2019,11,16,21,30,00,0
2019,11,16,22,00,00,0
2019,11,16,22,30,00,0
2019,11,16,23,00,00,0
2019,11,16,23,30,00,0
2019,11,17,00,00,00,0
2019,11,17,00,30,00,0
2019,11,17,01,00,00,0
2019,11,17,01,30,00,0
2019,11,17,02,00,00,0
2019,11,17,02,30,00,0
2019,11,17,03,00,00,0
2019,11,17,03,30,00,0
2019,11,17,04,00,00,0
2019,11,17,04,30,00,0
2019,11,17,05,00,00,0
2019,11,17,05,30,00,0
2019,11,17,06,00,00,0
2019,11,17,06,30,00,0
2019,11,17,07,00,00,0
2019,11,17,07,30,00,0
2019,11,17,08,00,00,0
2019,11,17,08,30,00,0.156
2019,11,17,09,00,00,3.46983
2019,11,17,09,30,00,10.96244
2019,11,17,10,00,00,13.35583
2019,11,17,10,30,00,33.24022
2019,11,17,11,00,00,51.82389
2019,11,17,11,30,00,40.28617
2019,11,17,12,00,00,34.04644
2019,11,17,12,30,00,27.56467
2019,11,17,13,00,00,34.72111
2019,11,17,13,30,00,31.08867
2019,11,17,14,00,00,17.12306
2019,11,17,14,30,00,14.21144
2019,11,17,15,00,00,3.52589
2019,11,17,15,30,00,0.00506
2019,11,17,16,00,00,0
2019,11,17,16,30,00,0
2019,11,17,17,00,00,0
2019,11,17,17,30,00,0
2019,11,17,18,00,00,0
2019,11,17,18,30,00,0
2019,11,17,19,00,00,0
2019,11,17,19,30,00,0
2019,11,17,20,00,00,0
2019,11,17,20,30,00,0
2019,11,17,21,00,00,0
2019,11,17,21,30,00,0
2019,11,17,22,00,00,0
2019,11,17,22,30,00,0
2019,11,17,23,00,00,0
2019,11,17,23,30,00,0
2019,11,18,00,00,00,0
2019,11,18,00,30,00,0
2019,11,18,01,00,00,0
2019,11,18,01,30,00,0
2019,11,18,02,00,00,0
2019,11,18,02,30,00,0
2019,11,18,03,00,00,0
2019,11,18,03,30,00,0
2019,11,18,04,00,00,0
2019,11,18,04,30,00,0
2019,11,18,05,00,00,0
2019,11,18,05,30,00,0
2019,11,18,06,00,00,0
2019,11,18,06,30,00,0
2019,11,18,07,00,00,0
2019,11,18,07,30,00,0
2019,11,18,08,00,00,0
2019,11,18,08,30,00,3.34922
2019,11,18,09,00,00,12.99256
2019,11,18,09,30,00,22.66094
2019,11,18,10,00,00,33.26605
2019,11,18,10,30,00,47.37306
2019,11,18,11,00,00,54.70661
2019,11,18,11,30,00,40.18994
2019,11,18,12,00,00,45.70739
2019,11,18,12,30,00,38.06878
2019,11,18,13,00,00,50.05294
2019,11,18,13,30,00,37.05111
2019,11,18,14,00,00,28.89889
2019,11,18,14,30,00,12.0105
2019,11,18,15,00,00,2.12267
2019,11,18,15,30,00,0
2019,11,18,16,00,00,0
2019,11,18,16,30,00,0
2019,11,18,17,00,00,0
2019,11,18,17,30,00,0
2019,11,18,18,00,00,0
2019,11,18,18,30,00,0
2019,11,18,19,00,00,0
2019,11,18,19,30,00,0
2019,11,18,20,00,00,0
2019,11,18,20,30,00,0
2019,11,18,21,00,00,0
2019,11,18,21,30,00,0
2019,11,18,22,00,00,0
2019,11,18,22,30,00,0
2019,11,18,23,00,00,0
2019,11,18,23,30,00,0
2019,11,19,00,00,00,0
2019,11,19,00,30,00,0
2019,11,19,01,00,00,0
2019,11,19,01,30,00,0
2019,11,19,02,00,00,0
2019,11,19,02,30,00,0
2019,11,19,03,00,00,0
2019,11,19,03,30,00,0
2019,11,19,04,00,00,0
2019,11,19,04,30,00,0
2019,11,19,05,00,00,0
2019,11,19,05,30,00,0
2019,11,19,06,00,00,0
2019,11,19,06,30,00,0
2019,11,19,07,00,00,0
2019,11,19,07,30,00,0
2019,11,19,08,00,00,0
2019,11,19,08,30,00,0.50889
2019,11,19,09,00,00,5.34011
2019,11,19,09,30,00,12.217
2019,11,19,10,00,00,19.97161
2019,11,19,10,30,00,20.98817
2019,11,19,11,00,00,12.318
2019,11,19,11,30,00,16.53494
2019,11,19,12,00,00,23.57722
2019,11,19,12,30,00,15.01228
2019,11,19,13,00,00,10.201
2019,11,19,13,30,00,13.4705
2019,11,19,14,00,00,9.07083
2019,11,19,14,30,00,9.06067
2019,11,19,15,00,00,3.01522
2019,11,19,15,30,00,0
2019,11,19,16,00,00,0
2019,11,19,16,30,00,0
2019,11,19,17,00,00,0
2019,11,19,17,30,00,0
2019,11,19,18,00,00,0
2019,11,19,18,30,00,0
2019,11,19,19,00,00,0
2019,11,19,19,30,00,0
2019,11,19,20,00,00,0
2019,11,19,20,30,00,0
2019,11,19,21,00,00,0
2019,11,19,21,30,00,0
2019,11,19,22,00,00,0
2019,11,19,22,30,00,0
2019,11,19,23,00,00,0
2019,11,19,23,30,00,0
2019,11,20,00,00,00,0
2019,11,20,00,30,00,0
2019,11,20,01,00,00,0
2019,11,20,01,30,00,0
2019,11,20,02,00,00,0
2019,11,20,02,30,00,0
2019,11,20,03,00,00,0
2019,11,20,03,30,00,0
2019,11,20,04,00,00,0
2019,11,20,04,30,00,0
2019,11,20,05,00,00,0
2019,11,20,05,30,00,0
2019,11,20,06,00,00,0
2019,11,20,06,30,00,0
2019,11,20,07,00,00,0
2019,11,20,07,30,00,0
2019,11,20,08,00,00,0
2019,11,20,08,30,00,0.60911
2019,11,20,09,00,00,4.89156
2019,11,20,09,30,00,16.95744
2019,11,20,10,00,00,25.08861
2019,11,20,10,30,00,30.82661
2019,11,20,11,00,00,67.06806
2019,11,20,11,30,00,94.96628
2019,11,20,12,00,00,60.50978
2019,11,20,12,30,00,52.22467
2019,11,20,13,00,00,74.39028
2019,11,20,13,30,00,34.17483
2019,11,20,14,00,00,28.10433
2019,11,20,14,30,00,15.79794
2019,11,20,15,00,00,6.13272
2019,11,20,15,30,00,0.06211
2019,11,20,16,00,00,0
2019,11,20,16,30,00,0
2019,11,20,17,00,00,0
2019,11,20,17,30,00,0
2019,11,20,18,00,00,0
2019,11,20,18,30,00,0
2019,11,20,19,00,00,0
2019,11,20,19,30,00,0
2019,11,20,20,00,00,0
2019,11,20,20,30,00,0
2019,11,20,21,00,00,0
2019,11,20,21,30,00,0
2019,11,20,22,00,00,0
2019,11,20,22,30,00,0
2019,11,20,23,00,00,0
2019,11,20,23,30,00,0
2019,11,21,00,00,00,0
2019,11,21,00,30,00,0
2019,11,21,01,00,00,0
2019,11,21,01,30,00,0
2019,11,21,02,00,00,0
2019,11,21,02,30,00,0
2019,11,21,03,00,00,0
2019,11,21,03,30,00,0
2019,11,21,04,00,00,0
2019,11,21,04,30,00,0
2019,11,21,05,00,00,0
2019,11,21,05,30,00,0
2019,11,21,06,00,00,0
2019,11,21,06,30,00,0
2019,11,21,07,00,00,0
2019,11,21,07,30,00,0
2019,11,21,08,00,00,0
2019,11,21,08,30,00,0
2019,11,21,09,00,00,2.51389
2019,11,21,09,30,00,10.22533
2019,11,21,10,00,00,17.12917
2019,11,21,10,30,00,20.33422
2019,11,21,11,00,00,21.97156
2019,11,21,11,30,00,23.11933
2019,11,21,12,00,00,31.26561
2019,11,21,12,30,00,29.12733
2019,11,21,13,00,00,17.29483
2019,11,21,13,30,00,15.52567
2019,11,21,14,00,00,8.66861
2019,11,21,14,30,00,3.71917
2019,11,21,15,00,00,0.19861
2019,11,21,15,30,00,0
2019,11,21,16,00,00,0
2019,11,21,16,30,00,0
2019,11,21,17,00,00,0
2019,11,21,17,30,00,0
2019,11,21,18,00,00,0
2019,11,21,18,30,00,0
2019,11,21,19,00,00,0
2019,11,21,19,30,00,0
2019,11,21,20,00,00,0
2019,11,21,20,30,00,0
2019,11,21,21,00,00,0
2019,11,21,21,30,00,0
2019,11,21,22,00,00,0
2019,11,21,22,30,00,0
2019,11,21,23,00,00,0
2019,11,21,23,30,00,0
2019,11,22,00,00,00,0
2019,11,22,00,30,00,0
2019,11,22,01,00,00,0
2019,11,22,01,30,00,0
2019,11,22,02,00,00,0
2019,11,22,02,30,00,0
2019,11,22,03,00,00,0
2019,11,22,03,30,00,0
2019,11,22,04,00,00,0
2019,11,22,04,30,00,0
2019,11,22,05,00,00,0
2019,11,22,05,30,00,0
2019,11,22,06,00,00,0
2019,11,22,06,30,00,0
2019,11,22,07,00,00,0
2019,11,22,07,30,00,0
2019,11,22,08,00,00,0
2019,11,22,08,30,00,0.06028
2019,11,22,09,00,00,3.00606
2019,11,22,09,30,00,9.63861
2019,11,22,10,00,00,16.61383
2019,11,22,10,30,00,20.30289
2019,11,22,11,00,00,30.60306
2019,11,22,11,30,00,30.97478
2019,11,22,12,00,00,28.78506
2019,11,22,12,30,00,24.44033
2019,11,22,13,00,00,22.38278
2019,11,22,13,30,00,15.98128
2019,11,22,14,00,00,10.50744
2019,11,22,14,30,00,5.39572
2019,11,22,15,00,00,0.48678
2019,11,22,15,30,00,0
2019,11,22,16,00,00,0
2019,11,22,16,30,00,0
2019,11,22,17,00,00,0
2019,11,22,17,30,00,0
2019,11,22,18,00,00,0
2019,11,22,18,30,00,0
2019,11,22,19,00,00,0
2019,11,22,19,30,00,0
2019,11,22,20,00,00,0
2019,11,22,20,30,00,0
2019,11,22,21,00,00,0
2019,11,22,21,30,00,0
2019,11,22,22,00,00,0
2019,11,22,22,30,00,0
2019,11,22,23,00,00,0
2019,11,22,23,30,00,0
2019,11,23,00,00,00,0
2019,11,23,00,30,00,0
2019,11,23,01,00,00,0
2019,11,23,01,30,00,0
2019,11,23,02,00,00,0
2019,11,23,02,30,00,0
2019,11,23,03,00,00,0
2019,11,23,03,30,00,0
2019,11,23,04,00,00,0
2019,11,23,04,30,00,0
2019,11,23,05,00,00,0
2019,11,23,05,30,00,0
2019,11,23,06,00,00,0
2019,11,23,06,30,00,0
2019,11,23,07,00,00,0
2019,11,23,07,30,00,0
2019,11,23,08,00,00,0
2019,11,23,08,30,00,0.24533
2019,11,23,09,00,00,6.80544
2019,11,23,09,30,00,19.56072
2019,11,23,10,00,00,32.49844
2019,11,23,10,30,00,41.5915
2019,11,23,11,00,00,56.09083
2019,11,23,11,30,00,62.14978
2019,11,23,12,00,00,66.38489
2019,11,23,12,30,00,62.19433
2019,11,23,13,00,00,73.79456
2019,11,23,13,30,00,69.52883
2019,11,23,14,00,00,62.69267
2019,11,23,14,30,00,34.86883
2019,11,23,15,00,00,10.52133
2019,11,23,15,30,00,0.62911
2019,11,23,16,00,00,0
2019,11,23,16,30,00,0
2019,11,23,17,00,00,0
2019,11,23,17,30,00,0
2019,11,23,18,00,00,0
2019,11,23,18,30,00,0
2019,11,23,19,00,00,0
2019,11,23,19,30,00,0
2019,11,23,20,00,00,0
2019,11,23,20,30,00,0
2019,11,23,21,00,00,0
2019,11,23,21,30,00,0
2019,11,23,22,00,00,0
2019,11,23,22,30,00,0
2019,11,23,23,00,00,0
2019,11,23,23,30,00,0
2019,11,24,00,00,00,0
2019,11,24,00,30,00,0
2019,11,24,01,00,00,0
2019,11,24,01,30,00,0
2019,11,24,02,00,00,0
2019,11,24,02,30,00,0
2019,11,24,03,00,00,0
2019,11,24,03,30,00,0
2019,11,24,04,00,00,0
2019,11,24,04,30,00,0
2019,11,24,05,00,00,0
2019,11,24,05,30,00,0
2019,11,24,06,00,00,0
2019,11,24,06,30,00,0
2019,11,24,07,00,00,0
2019,11,24,07,30,00,0
2019,11,24,08,00,00,0
2019,11,24,08,30,00,0.43367
2019,11,24,09,00,00,5.89494
2019,11,24,09,30,00,18.08439
2019,11,24,10,00,00,34.72928
2019,11,24,10,30,00,56.12139
2019,11,24,11,00,00,86.54834
2019,11,24,11,30,00,84.87022
2019,11,24,12,00,00,77.16833
2019,11,24,12,30,00,65.65028
2019,11,24,13,00,00,60.2975
2019,11,24,13,30,00,43.79439
2019,11,24,14,00,00,26.75294
2019,11,24,14,30,00,12.85994
2019,11,24,15,00,00,3.34706
2019,11,24,15,30,00,0
2019,11,24,16,00,00,0
2019,11,24,16,30,00,0
2019,11,24,17,00,00,0
2019,11,24,17,30,00,0
2019,11,24,18,00,00,0
2019,11,24,18,30,00,0
2019,11,24,19,00,00,0
2019,11,24,19,30,00,0
2019,11,24,20,00,00,0
2019,11,24,20,30,00,0
2019,11,24,21,00,00,0
2019,11,24,21,30,00,0
2019,11,24,22,00,00,0
2019,11,24,22,30,00,0
2019,11,24,23,00,00,0
2019,11,24,23,30,00,0
2019,11,25,00,00,00,0
2019,11,25,00,30,00,0
2019,11,25,01,00,00,0
2019,11,25,01,30,00,0
2019,11,25,02,00,00,0
2019,11,25,02,30,00,0
2019,11,25,03,00,00,0
2019,11,25,03,30,00,0
2019,11,25,04,00,00,0
2019,11,25,04,30,00,0
2019,11,25,05,00,00,0
2019,11,25,05,30,00,0
2019,11,25,06,00,00,0
2019,11,25,06,30,00,0
2019,11,25,07,00,00,0
2019,11,25,07,30,00,0
2019,11,25,08,00,00,0
2019,11,25,08,30,00,0.09389
2019,11,25,09,00,00,3.84111
2019,11,25,09,30,00,13.16978
2019,11,25,10,00,00,26.54589
2019,11,25,10,30,00,31.78567
2019,11,25,11,00,00,42.91639
2019,11,25,11,30,00,49.13322
2019,11,25,12,00,00,51.66783
2019,11,25,12,30,00,50.79111
2019,11,25,13,00,00,62.61717
2019,11,25,13,30,00,40.21967
2019,11,25,14,00,00,20.15817
2019,11,25,14,30,00,6.91006
2019,11,25,15,00,00,0.98722
2019,11,25,15,30,00,0
2019,11,25,16,00,00,0
2019,11,25,16,30,00,0
2019,11,25,17,00,00,0
2019,11,25,17,30,00,0
2019,11,25,18,00,00,0
2019,11,25,18,30,00,0
2019,11,25,19,00,00,0
2019,11,25,19,30,00,0
2019,11,25,20,00,00,0
2019,11,25,20,30,00,0
2019,11,25,21,00,00,0
2019,11,25,21,30,00,0
2019,11,25,22,00,00,0
2019,11,25,22,30,00,0
2019,11,25,23,00,00,0
2019,11,25,23,30,00,0
2019,11,26,00,00,00,0
2019,11,26,00,30,00,0
2019,11,26,01,00,00,0
2019,11,26,01,30,00,0
2019,11,26,02,00,00,0
2019,11,26,02,30,00,0
2019,11,26,03,00,00,0
2019,11,26,03,30,00,0
2019,11,26,04,00,00,0
2019,11,26,04,30,00,0
2019,11,26,05,00,00,0
2019,11,26,05,30,00,0
2019,11,26,06,00,00,0
2019,11,26,06,30,00,0
2019,11,26,07,00,00,0
2019,11,26,07,30,00,0
2019,11,26,08,00,00,0
2019,11,26,08,30,00,0
2019,11,26,09,00,00,0.36811
2019,11,26,09,30,00,4.98956
2019,11,26,10,00,00,10.593
2019,11,26,10,30,00,14.68317
2019,11,26,11,00,00,20.85311
2019,11,26,11,30,00,18.00717
2019,11,26,12,00,00,17.8375
2019,11,26,12,30,00,18.80944
2019,11,26,13,00,00,20.65183
2019,11,26,13,30,00,13.08317
2019,11,26,14,00,00,7.79406
2019,11,26,14,30,00,2.61411
2019,11,26,15,00,00,0.07367
2019,11,26,15,30,00,0
2019,11,26,16,00,00,0
2019,11,26,16,30,00,0
2019,11,26,17,00,00,0
2019,11,26,17,30,00,0
2019,11,26,18,00,00,0
2019,11,26,18,30,00,0
2019,11,26,19,00,00,0
2019,11,26,19,30,00,0
2019,11,26,20,00,00,0
2019,11,26,20,30,00,0
2019,11,26,21,00,00,0
2019,11,26,21,30,00,0
2019,11,26,22,00,00,0
2019,11,26,22,30,00,0
2019,11,26,23,00,00,0
2019,11,26,23,30,00,0
2019,11,27,00,00,00,0
2019,11,27,00,30,00,0
2019,11,27,01,00,00,0
2019,11,27,01,30,00,0
2019,11,27,02,00,00,0
2019,11,27,02,30,00,0
2019,11,27,03,00,00,0
2019,11,27,03,30,00,0
2019,11,27,04,00,00,0
2019,11,27,04,30,00,0
2019,11,27,05,00,00,0
2019,11,27,05,30,00,0
2019,11,27,06,00,00,0
2019,11,27,06,30,00,0
2019,11,27,07,00,00,0
2019,11,27,07,30,00,0
2019,11,27,08,00,00,0
2019,11,27,08,30,00,0
2019,11,27,09,00,00,1.59533
2019,11,27,09,30,00,7.99039
2019,11,27,10,00,00,16.18433
2019,11,27,10,30,00,30.38955
2019,11,27,11,00,00,44.42706
2019,11,27,11,30,00,44.74061
2019,11,27,12,00,00,43.29311
2019,11,27,12,30,00,37.04633
2019,11,27,13,00,00,33.64728
2019,11,27,13,30,00,31.08078
2019,11,27,14,00,00,17.05556
2019,11,27,14,30,00,5.78883
2019,11,27,15,00,00,1.40439
2019,11,27,15,30,00,0
2019,11,27,16,00,00,0
2019,11,27,16,30,00,0
2019,11,27,17,00,00,0
2019,11,27,17,30,00,0
2019,11,27,18,00,00,0
2019,11,27,18,30,00,0
2019,11,27,19,00,00,0
2019,11,27,19,30,00,0
2019,11,27,20,00,00,0
2019,11,27,20,30,00,0
2019,11,27,21,00,00,0
2019,11,27,21,30,00,0
2019,11,27,22,00,00,0
2019,11,27,22,30,00,0
2019,11,27,23,00,00,0
2019,11,27,23,30,00,0
2019,11,28,00,00,00,0
2019,11,28,00,30,00,0
2019,11,28,01,00,00,0
2019,11,28,01,30,00,0
2019,11,28,02,00,00,0
2019,11,28,02,30,00,0
2019,11,28,03,00,00,0
2019,11,28,03,30,00,0
2019,11,28,04,00,00,0
2019,11,28,04,30,00,0
2019,11,28,05,00,00,0
2019,11,28,05,30,00,0
2019,11,28,06,00,00,0
2019,11,28,06,30,00,0
2019,11,28,07,00,00,0
2019,11,28,07,30,00,0
2019,11,28,08,00,00,0
2019,11,28,08,30,00,0
2019,11,28,09,00,00,1.30817
2019,11,28,09,30,00,5.57594
2019,11,28,10,00,00,12.08156
2019,11,28,10,30,00,17.24928
2019,11,28,11,00,00,23.97928
2019,11,28,11,30,00,28.46544
2019,11,28,12,00,00,26.09411
2019,11,28,12,30,00,31.12156
2019,11,28,13,00,00,25.50139
2019,11,28,13,30,00,17.33539
2019,11,28,14,00,00,11.01522
2019,11,28,14,30,00,5.0385
2019,11,28,15,00,00,0.56961
2019,11,28,15,30,00,0
2019,11,28,16,00,00,0
2019,11,28,16,30,00,0
2019,11,28,17,00,00,0
2019,11,28,17,30,00,0
2019,11,28,18,00,00,0
2019,11,28,18,30,00,0
2019,11,28,19,00,00,0
2019,11,28,19,30,00,0
2019,11,28,20,00,00,0
2019,11,28,20,30,00,0
2019,11,28,21,00,00,0
2019,11,28,21,30,00,0
2019,11,28,22,00,00,0
2019,11,28,22,30,00,0
2019,11,28,23,00,00,0
2019,11,28,23,30,00,0
2019,11,29,00,00,00,0
2019,11,29,00,30,00,0
2019,11,29,01,00,00,0
2019,11,29,01,30,00,0
2019,11,29,02,00,00,0
2019,11,29,02,30,00,0
2019,11,29,03,00,00,0
2019,11,29,03,30,00,0
2019,11,29,04,00,00,0
2019,11,29,04,30,00,0
2019,11,29,05,00,00,0
2019,11,29,05,30,00,0
2019,11,29,06,00,00,0
2019,11,29,06,30,00,0
2019,11,29,07,00,00,0
2019,11,29,07,30,00,0
2019,11,29,08,00,00,0
2019,11,29,08,30,00,0
2019,11,29,09,00,00,0.18922
2019,11,29,09,30,00,3.25206
2019,11,29,10,00,00,5.59178
2019,11,29,10,30,00,11.13372
2019,11,29,11,00,00,23.3065
2019,11,29,11,30,00,32.58839
2019,11,29,12,00,00,33.574
2019,11,29,12,30,00,28.45711
2019,11,29,13,00,00,32.54244
2019,11,29,13,30,00,27.18933
2019,11,29,14,00,00,13.18022
2019,11,29,14,30,00,5.70067
2019,11,29,15,00,00,0.73744
2019,11,29,15,30,00,0
2019,11,29,16,00,00,0
2019,11,29,16,30,00,0
2019,11,29,17,00,00,0
2019,11,29,17,30,00,0
2019,11,29,18,00,00,0
2019,11,29,18,30,00,0
2019,11,29,19,00,00,0
2019,11,29,19,30,00,0
2019,11,29,20,00,00,0
2019,11,29,20,30,00,0
2019,11,29,21,00,00,0
2019,11,29,21,30,00,0
2019,11,29,22,00,00,0
2019,11,29,22,30,00,0
2019,11,29,23,00,00,0
2019,11,29,23,30,00,0
2019,11,30,00,00,00,0
2019,11,30,00,30,00,0
2019,11,30,01,00,00,0
2019,11,30,01,30,00,0
2019,11,30,02,00,00,0
2019,11,30,02,30,00,0
2019,11,30,03,00,00,0
2019,11,30,03,30,00,0
2019,11,30,04,00,00,0
2019,11,30,04,30,00,0
2019,11,30,05,00,00,0
2019,11,30,05,30,00,0
2019,11,30,06,00,00,0
2019,11,30,06,30,00,0
2019,11,30,07,00,00,0
2019,11,30,07,30,00,0
2019,11,30,08,00,00,0
2019,11,30,08,30,00,0.38172
2019,11,30,09,00,00,9.59372
2019,11,30,09,30,00,30.33967
2019,11,30,10,00,00,51.65839
2019,11,30,10,30,00,61.31611
2019,11,30,11,00,00,70.90583
2019,11,30,11,30,00,88.19128
2019,11,30,12,00,00,93.09022
2019,11,30,12,30,00,89.50872
2019,11,30,13,00,00,81.2555
2019,11,30,13,30,00,64.69189
2019,11,30,14,00,00,44.3305
2019,11,30,14,30,00,22.40083
2019,11,30,15,00,00,5.05611
2019,11,30,15,30,00,0
2019,11,30,16,00,00,0
2019,11,30,16,30,00,0
2019,11,30,17,00,00,0
2019,11,30,17,30,00,0
2019,11,30,18,00,00,0
2019,11,30,18,30,00,0
2019,11,30,19,00,00,0
2019,11,30,19,30,00,0
2019,11,30,20,00,00,0
2019,11,30,20,30,00,0
2019,11,30,21,00,00,0
2019,11,30,21,30,00,0
2019,11,30,22,00,00,0
2019,11,30,22,30,00,0
2019,11,30,23,00,00,0
2019,11,30,23,30,00,0
2019,12,01,00,00,00,0
2019,12,01,00,30,00,0
2019,12,01,01,00,00,0
2019,12,01,01,30,00,0
2019,12,01,02,00,00,0
2019,12,01,02,30,00,0
2019,12,01,03,00,00,0
2019,12,01,03,30,00,0
2019,12,01,04,00,00,0
2019,12,01,04,30,00,0
2019,12,01,05,00,00,0
2019,12,01,05,30,00,0
2019,12,01,06,00,00,0
2019,12,01,06,30,00,0
2019,12,01,07,00,00,0
2019,12,01,07,30,00,0
2019,12,01,08,00,00,0
2019,12,01,08,30,00,0
2019,12,01,09,00,00,3.13806
2019,12,01,09,30,00,15.026
2019,12,01,10,00,00,28.40594
2019,12,01,10,30,00,58.89872
2019,12,01,11,00,00,100.26573
2019,12,01,11,30,00,79.87067
2019,12,01,12,00,00,51.50256
2019,12,01,12,30,00,47.87239
2019,12,01,13,00,00,34.7835
2019,12,01,13,30,00,32.41622
2019,12,01,14,00,00,20.71128
2019,12,01,14,30,00,9.75211
2019,12,01,15,00,00,1.79761
2019,12,01,15,30,00,0
2019,12,01,16,00,00,0
2019,12,01,16,30,00,0
2019,12,01,17,00,00,0
2019,12,01,17,30,00,0
2019,12,01,18,00,00,0
2019,12,01,18,30,00,0
2019,12,01,19,00,00,0
2019,12,01,19,30,00,0
2019,12,01,20,00,00,0
2019,12,01,20,30,00,0
2019,12,01,21,00,00,0
2019,12,01,21,30,00,0
2019,12,01,22,00,00,0
2019,12,01,22,30,00,0
2019,12,01,23,00,00,0
2019,12,01,23,30,00,0
2019,12,02,00,00,00,0
2019,12,02,00,30,00,0
2019,12,02,01,00,00,0
2019,12,02,01,30,00,0
2019,12,02,02,00,00,0
2019,12,02,02,30,00,0
2019,12,02,03,00,00,0
2019,12,02,03,30,00,0
2019,12,02,04,00,00,0
2019,12,02,04,30,00,0
2019,12,02,05,00,00,0
2019,12,02,05,30,00,0
2019,12,02,06,00,00,0
2019,12,02,06,30,00,0
2019,12,02,07,00,00,0
2019,12,02,07,30,00,0
2019,12,02,08,00,00,0
2019,12,02,08,30,00,0.06789
2019,12,02,09,00,00,7.28183
2019,12,02,09,30,00,25.85678
2019,12,02,10,00,00,46.52345
2019,12,02,10,30,00,67.72467
2019,12,02,11,00,00,104.82695
2019,12,02,11,30,00,128.78961
2019,12,02,12,00,00,111.87733
2019,12,02,12,30,00,74.08983
2019,12,02,13,00,00,70.50439
2019,12,02,13,30,00,66.05678
2019,12,02,14,00,00,46.15728
2019,12,02,14,30,00,21.21228
2019,12,02,15,00,00,4.37539
2019,12,02,15,30,00,0
2019,12,02,16,00,00,0
2019,12,02,16,30,00,0
2019,12,02,17,00,00,0
2019,12,02,17,30,00,0
2019,12,02,18,00,00,0
2019,12,02,18,30,00,0
2019,12,02,19,00,00,0
2019,12,02,19,30,00,0
2019,12,02,20,00,00,0
2019,12,02,20,30,00,0
2019,12,02,21,00,00,0
2019,12,02,21,30,00,0
2019,12,02,22,00,00,0
2019,12,02,22,30,00,0
2019,12,02,23,00,00,0
2019,12,02,23,30,00,0
2019,12,03,00,00,00,0
2019,12,03,00,30,00,0
2019,12,03,01,00,00,0
2019,12,03,01,30,00,0
2019,12,03,02,00,00,0
2019,12,03,02,30,00,0
2019,12,03,03,00,00,0
2019,12,03,03,30,00,0
2019,12,03,04,00,00,0
2019,12,03,04,30,00,0
2019,12,03,05,00,00,0
2019,12,03,05,30,00,0
2019,12,03,06,00,00,0
2019,12,03,06,30,00,0
2019,12,03,07,00,00,0
2019,12,03,07,30,00,0
2019,12,03,08,00,00,0
2019,12,03,08,30,00,0.01661
2019,12,03,09,00,00,7.07856
2019,12,03,09,30,00,26.71456
2019,12,03,10,00,00,46.92889
2019,12,03,10,30,00,63.60467
2019,12,03,11,00,00,75.86089
2019,12,03,11,30,00,85.85767
2019,12,03,12,00,00,89.41911
2019,12,03,12,30,00,86.356
2019,12,03,13,00,00,74.62789
2019,12,03,13,30,00,57.50544
2019,12,03,14,00,00,33.26194
2019,12,03,14,30,00,11.92728
2019,12,03,15,00,00,2.83756
2019,12,03,15,30,00,0
2019,12,03,16,00,00,0
2019,12,03,16,30,00,0
2019,12,03,17,00,00,0
2019,12,03,17,30,00,0
2019,12,03,18,00,00,0
2019,12,03,18,30,00,0
2019,12,03,19,00,00,0
2019,12,03,19,30,00,0
2019,12,03,20,00,00,0
2019,12,03,20,30,00,0
2019,12,03,21,00,00,0
2019,12,03,21,30,00,0
2019,12,03,22,00,00,0
2019,12,03,22,30,00,0
2019,12,03,23,00,00,0
2019,12,03,23,30,00,0
2019,12,04,00,00,00,0
2019,12,04,00,30,00,0
2019,12,04,01,00,00,0
2019,12,04,01,30,00,0
2019,12,04,02,00,00,0
2019,12,04,02,30,00,0
2019,12,04,03,00,00,0
2019,12,04,03,30,00,0
2019,12,04,04,00,00,0
2019,12,04,04,30,00,0
2019,12,04,05,00,00,0
2019,12,04,05,30,00,0
2019,12,04,06,00,00,0
2019,12,04,06,30,00,0
2019,12,04,07,00,00,0
2019,12,04,07,30,00,0
2019,12,04,08,00,00,0
2019,12,04,08,30,00,0
2019,12,04,09,00,00,2.86322
2019,12,04,09,30,00,16.13156
2019,12,04,10,00,00,35.91411
2019,12,04,10,30,00,55.17722
2019,12,04,11,00,00,76.52231
2019,12,04,11,30,00,93.92795
2019,12,04,12,00,00,99.70211
2019,12,04,12,30,00,83.61694
2019,12,04,13,00,00,73.80728
2019,12,04,13,30,00,54.081
2019,12,04,14,00,00,25.78794
2019,12,04,14,30,00,13.05805
2019,12,04,15,00,00,2.50539
2019,12,04,15,30,00,0
2019,12,04,16,00,00,0
2019,12,04,16,30,00,0
2019,12,04,17,00,00,0
2019,12,04,17,30,00,0
2019,12,04,18,00,00,0
2019,12,04,18,30,00,0
2019,12,04,19,00,00,0
2019,12,04,19,30,00,0
2019,12,04,20,00,00,0
