Year,Month,Day,Hour,Minute,Second,HYY_META.PAR2
2019,11,11,03,30,00,0
2019,11,11,04,00,00,0
2019,11,11,04,30,00,0
2019,11,11,05,00,00,0
2019,11,11,05,30,00,0
2019,11,11,06,00,00,0
2019,11,11,06,30,00,0
2019,11,11,07,00,00,0
2019,11,11,07,30,00,0
2019,11,11,08,00,00,0.723
2019,11,11,08,30,00,17.33495
2019,11,11,09,00,00,45.03006
2019,11,11,09,30,00,61.82928
2019,11,11,10,00,00,104.28272
2019,11,11,10,30,00,116.42944
2019,11,11,11,00,00,101.13706
2019,11,11,11,30,00,104.61145
2019,11,11,12,00,00,110.15733
2019,11,11,12,30,00,115.52372
2019,11,11,13,00,00,80.65906
2019,11,11,13,30,00,65.65883
2019,11,11,14,00,00,54.61628
2019,11,11,14,30,00,31.63672
2019,11,11,15,00,00,13.87645
2019,11,11,15,30,00,4.31289
2019,11,11,16,00,00,0.14239
2019,11,11,16,30,00,0
2019,11,11,17,00,00,0
2019,11,11,17,30,00,0
2019,11,11,18,00,00,0
2019,11,11,18,30,00,0
2019,11,11,19,00,00,0
2019,11,11,19,30,00,0
2019,11,11,20,00,00,0
2019,11,11,20,30,00,0
2019,11,11,21,00,00,0
2019,11,11,21,30,00,0
2019,11,11,22,00,00,0
2019,11,11,22,30,00,0
2019,11,11,23,00,00,0
2019,11,11,23,30,00,0
2019,11,12,00,00,00,0
2019,11,12,00,30,00,0
2019,11,12,01,00,00,0
2019,11,12,01,30,00,0
2019,11,12,02,00,00,0
2019,11,12,02,30,00,0
2019,11,12,03,00,00,0
2019,11,12,03,30,00,0
2019,11,12,04,00,00,0
2019,11,12,04,30,00,0
2019,11,12,05,00,00,0
2019,11,12,05,30,00,0
2019,11,12,06,00,00,0
2019,11,12,06,30,00,0
2019,11,12,07,00,00,0
2019,11,12,07,30,00,0
2019,11,12,08,00,00,1.07617
2019,11,12,08,30,00,15.00972
2019,11,12,09,00,00,41.80961
2019,11,12,09,30,00,59.79872
2019,11,12,10,00,00,90.69289
2019,11,12,10,30,00,138.94428
2019,11,12,11,00,00,181.8365
2019,11,12,11,30,00,202.82039
2019,11,12,12,00,00,131.09523
2019,11,12,12,30,00,130.85284
2019,11,12,13,00,00,92.17789
2019,11,12,13,30,00,60.54239
2019,11,12,14,00,00,43.41889
2019,11,12,14,30,00,23.18128
2019,11,12,15,00,00,8.56806
2019,11,12,15,30,00,2.24011
2019,11,12,16,00,00,0
2019,11,12,16,30,00,0
2019,11,12,17,00,00,0
2019,11,12,17,30,00,0
2019,11,12,18,00,00,0
2019,11,12,18,30,00,0
2019,11,12,19,00,00,0
2019,11,12,19,30,00,0
2019,11,12,20,00,00,0
2019,11,12,20,30,00,0
2019,11,12,21,00,00,0
2019,11,12,21,30,00,0
2019,11,12,22,00,00,0
2019,11,12,22,30,00,0
2019,11,12,23,00,00,0
2019,11,12,23,30,00,0
2019,11,13,00,00,00,0
2019,11,13,00,30,00,0
2019,11,13,01,00,00,0
2019,11,13,01,30,00,0
2019,11,13,02,00,00,0
2019,11,13,02,30,00,0
2019,11,13,03,00,00,0
2019,11,13,03,30,00,0
2019,11,13,04,00,00,0
2019,11,13,04,30,00,0
2019,11,13,05,00,00,0
2019,11,13,05,30,00,0
2019,11,13,06,00,00,0
2019,11,13,06,30,00,0
2019,11,13,07,00,00,0
2019,11,13,07,30,00,0
2019,11,13,08,00,00,0.30922
2019,11,13,08,30,00,3.68539
2019,11,13,09,00,00,9.13061
2019,11,13,09,30,00,25.20467
2019,11,13,10,00,00,18.612
2019,11,13,10,30,00,25.87456
2019,11,13,11,00,00,19.16933
2019,11,13,11,30,00,24.83583
2019,11,13,12,00,00,27.49644
2019,11,13,12,30,00,37.31056
2019,11,13,13,00,00,21.01861
2019,11,13,13,30,00,12.39611
2019,11,13,14,00,00,10.67983
2019,11,13,14,30,00,6.36622
2019,11,13,15,00,00,3.55239
2019,11,13,15,30,00,0.09878
2019,11,13,16,00,00,0
2019,11,13,16,30,00,0
2019,11,13,17,00,00,0
2019,11,13,17,30,00,0
2019,11,13,18,00,00,0
2019,11,13,18,30,00,0
2019,11,13,19,00,00,0
2019,11,13,19,30,00,0
2019,11,13,20,00,00,0
2019,11,13,20,30,00,0
2019,11,13,21,00,00,0
2019,11,13,21,30,00,0
2019,11,13,22,00,00,0
2019,11,13,22,30,00,0
2019,11,13,23,00,00,0
2019,11,13,23,30,00,0
2019,11,14,00,00,00,0
2019,11,14,00,30,00,0
2019,11,14,01,00,00,0
2019,11,14,01,30,00,0
2019,11,14,02,00,00,0
2019,11,14,02,30,00,0
2019,11,14,03,00,00,0
2019,11,14,03,30,00,0
2019,11,14,04,00,00,0
2019,11,14,04,30,00,0
2019,11,14,05,00,00,0
2019,11,14,05,30,00,0
2019,11,14,06,00,00,0
2019,11,14,06,30,00,0
2019,11,14,07,00,00,0
2019,11,14,07,30,00,0
2019,11,14,08,00,00,0
2019,11,14,08,30,00,0.95761
2019,11,14,09,00,00,2.41878
2019,11,14,09,30,00,7.5115
2019,11,14,10,00,00,13.43989
2019,11,14,10,30,00,15.82161
2019,11,14,11,00,00,32.60922
2019,11,14,11,30,00,30.18806
2019,11,14,12,00,00,12.64806
2019,11,14,12,30,00,11.72006
2019,11,14,13,00,00,11.70794
2019,11,14,13,30,00,17.18322
2019,11,14,14,00,00,12.49222
2019,11,14,14,30,00,7.00967
2019,11,14,15,00,00,2.78972
2019,11,14,15,30,00,0.03322
2019,11,14,16,00,00,0
2019,11,14,16,30,00,0
2019,11,14,17,00,00,0
2019,11,14,17,30,00,0
2019,11,14,18,00,00,0
2019,11,14,18,30,00,0
2019,11,14,19,00,00,0
2019,11,14,19,30,00,0
2019,11,14,20,00,00,0
2019,11,14,20,30,00,0
2019,11,14,21,00,00,0
2019,11,14,21,30,00,0
2019,11,14,22,00,00,0
2019,11,14,22,30,00,0
2019,11,14,23,00,00,0
2019,11,14,23,30,00,0
2019,11,15,00,00,00,0
2019,11,15,00,30,00,0
2019,11,15,01,00,00,0
2019,11,15,01,30,00,0
2019,11,15,02,00,00,0
2019,11,15,02,30,00,0
2019,11,15,03,00,00,0
2019,11,15,03,30,00,0
2019,11,15,04,00,00,0
2019,11,15,04,30,00,0
2019,11,15,05,00,00,0
2019,11,15,05,30,00,0
2019,11,15,06,00,00,0
2019,11,15,06,30,00,0
2019,11,15,07,00,00,0
2019,11,15,07,30,00,0
2019,11,15,08,00,00,1.2165
2019,11,15,08,30,00,17.72428
2019,11,15,09,00,00,35.85956
2019,11,15,09,30,00,44.41739
2019,11,15,10,00,00,59.18183
2019,11,15,10,30,00,75.60467
2019,11,15,11,00,00,88.26234
2019,11,15,11,30,00,81.20156
2019,11,15,12,00,00,94.12811
2019,11,15,12,30,00,80.93528
2019,11,15,13,00,00,70.75111
2019,11,15,13,30,00,57.40267
2019,11,15,14,00,00,32.17133
2019,11,15,14,30,00,20.85256
2019,11,15,15,00,00,8.17833
2019,11,15,15,30,00,1.07572
2019,11,15,16,00,00,0
2019,11,15,16,30,00,0
2019,11,15,17,00,00,0
2019,11,15,17,30,00,0
2019,11,15,18,00,00,0
2019,11,15,18,30,00,0
2019,11,15,19,00,00,0
2019,11,15,19,30,00,0
2019,11,15,20,00,00,0
2019,11,15,20,30,00,0
2019,11,15,21,00,00,0
2019,11,15,21,30,00,0
2019,11,15,22,00,00,0
2019,11,15,22,30,00,0
2019,11,15,23,00,00,0
2019,11,15,23,30,00,0
2019,11,16,00,00,00,0
2019,11,16,00,30,00,0
2019,11,16,01,00,00,0
2019,11,16,01,30,00,0
2019,11,16,02,00,00,0
2019,11,16,02,30,00,0
2019,11,16,03,00,00,0
2019,11,16,03,30,00,0
2019,11,16,04,00,00,0
2019,11,16,04,30,00,0
2019,11,16,05,00,00,0
2019,11,16,05,30,00,0
2019,11,16,06,00,00,0
2019,11,16,06,30,00,0
2019,11,16,07,00,00,0
2019,11,16,07,30,00,0
2019,11,16,08,00,00,0
2019,11,16,08,30,00,2.06961
2019,11,16,09,00,00,8.41389
2019,11,16,09,30,00,19.37372
2019,11,16,10,00,00,29.46705
2019,11,16,10,30,00,36.37411
2019,11,16,11,00,00,36.31978
2019,11,16,11,30,00,39.90267
2019,11,16,12,00,00,42.52739
2019,11,16,12,30,00,39.81467
2019,11,16,13,00,00,42.41772
2019,11,16,13,30,00,23.81044
2019,11,16,14,00,00,14.46872
2019,11,16,14,30,00,9.48456
2019,11,16,15,00,00,3.256
2019,11,16,15,30,00,0.58467
2019,11,16,16,00,00,0
2019,11,16,16,30,00,0
2019,11,16,17,00,00,0
2019,11,16,17,30,00,0
2019,11,16,18,00,00,0
2019,11,16,18,30,00,0
2019,11,16,19,00,00,0
2019,11,16,19,30,00,0
2019,11,16,20,00,00,0
2019,11,16,20,30,00,0
2019,11,16,21,00,00,0
2019,11,16,21,30,00,0
2019,11,16,22,00,00,0
2019,11,16,22,30,00,0
2019,11,16,23,00,00,0
2019,11,16,23,30,00,0
2019,11,17,00,00,00,0
2019,11,17,00,30,00,0
2019,11,17,01,00,00,0
2019,11,17,01,30,00,0
2019,11,17,02,00,00,0
2019,11,17,02,30,00,0
2019,11,17,03,00,00,0
2019,11,17,03,30,00,0
2019,11,17,04,00,00,0
2019,11,17,04,30,00,0
2019,11,17,05,00,00,0
2019,11,17,05,30,00,0
2019,11,17,06,00,00,0
2019,11,17,06,30,00,0
2019,11,17,07,00,00,0
2019,11,17,07,30,00,0
2019,11,17,08,00,00,0
2019,11,17,08,30,00,0.2825
2019,11,17,09,00,00,3.735
2019,11,17,09,30,00,11.09028
2019,11,17,10,00,00,13.44361
2019,11,17,10,30,00,33.26428
2019,11,17,11,00,00,51.82389
2019,11,17,11,30,00,40.28617
2019,11,17,12,00,00,34.04705
2019,11,17,12,30,00,27.56744
2019,11,17,13,00,00,34.72728
2019,11,17,13,30,00,31.09433
2019,11,17,14,00,00,17.18156
2019,11,17,14,30,00,14.29511
2019,11,17,15,00,00,3.79339
2019,11,17,15,30,00,0.034
2019,11,17,16,00,00,0
2019,11,17,16,30,00,0
2019,11,17,17,00,00,0
2019,11,17,17,30,00,0
2019,11,17,18,00,00,0
2019,11,17,18,30,00,0
2019,11,17,19,00,00,0
2019,11,17,19,30,00,0
2019,11,17,20,00,00,0
2019,11,17,20,30,00,0
2019,11,17,21,00,00,0
2019,11,17,21,30,00,0
2019,11,17,22,00,00,0
2019,11,17,22,30,00,0
2019,11,17,23,00,00,0
2019,11,17,23,30,00,0
2019,11,18,00,00,00,0
2019,11,18,00,30,00,0
2019,11,18,01,00,00,0
2019,11,18,01,30,00,0
2019,11,18,02,00,00,0
2019,11,18,02,30,00,0
2019,11,18,03,00,00,0
2019,11,18,03,30,00,0
2019,11,18,04,00,00,0
2019,11,18,04,30,00,0
2019,11,18,05,00,00,0
2019,11,18,05,30,00,0
2019,11,18,06,00,00,0
2019,11,18,06,30,00,0
2019,11,18,07,00,00,0
2019,11,18,07,30,00,0
2019,11,18,08,00,00,0.0185
2019,11,18,08,30,00,3.59567
2019,11,18,09,00,00,13.08011
2019,11,18,09,30,00,22.66411
2019,11,18,10,00,00,33.26717
2019,11,18,10,30,00,47.37367
2019,11,18,11,00,00,54.70661
2019,11,18,11,30,00,40.19006
2019,11,18,12,00,00,45.70756
2019,11,18,12,30,00,38.06945
2019,11,18,13,00,00,50.05311
2019,11,18,13,30,00,37.05433
2019,11,18,14,00,00,28.90222
2019,11,18,14,30,00,12.12839
2019,11,18,15,00,00,2.46483
2019,11,18,15,30,00,0.025
2019,11,18,16,00,00,0
2019,11,18,16,30,00,0
2019,11,18,17,00,00,0
2019,11,18,17,30,00,0
2019,11,18,18,00,00,0
2019,11,18,18,30,00,0
2019,11,18,19,00,00,0
2019,11,18,19,30,00,0
2019,11,18,20,00,00,0
2019,11,18,20,30,00,0
2019,11,18,21,00,00,0
2019,11,18,21,30,00,0
2019,11,18,22,00,00,0
2019,11,18,22,30,00,0
2019,11,18,23,00,00,0
2019,11,18,23,30,00,0
2019,11,19,00,00,00,0
2019,11,19,00,30,00,0
2019,11,19,01,00,00,0
2019,11,19,01,30,00,0
2019,11,19,02,00,00,0
2019,11,19,02,30,00,0
2019,11,19,03,00,00,0
2019,11,19,03,30,00,0
2019,11,19,04,00,00,0
2019,11,19,04,30,00,0
2019,11,19,05,00,00,0
2019,11,19,05,30,00,0
2019,11,19,06,00,00,0
2019,11,19,06,30,00,0
2019,11,19,07,00,00,0
2019,11,19,07,30,00,0
2019,11,19,08,00,00,0
2019,11,19,08,30,00,0.66056
2019,11,19,09,00,00,5.55189
2019,11,19,09,30,00,12.3535
2019,11,19,10,00,00,20.02917
2019,11,19,10,30,00,21.0495
2019,11,19,11,00,00,12.46728
2019,11,19,11,30,00,16.59039
2019,11,19,12,00,00,23.59778
2019,11,19,12,30,00,15.08522
2019,11,19,13,00,00,10.38139
2019,11,19,13,30,00,13.59144
2019,11,19,14,00,00,9.26333
2019,11,19,14,30,00,9.27661
2019,11,19,15,00,00,3.3495
2019,11,19,15,30,00,0.00067
2019,11,19,16,00,00,0
2019,11,19,16,30,00,0
2019,11,19,17,00,00,0
2019,11,19,17,30,00,0
2019,11,19,18,00,00,0
2019,11,19,18,30,00,0
2019,11,19,19,00,00,0
2019,11,19,19,30,00,0
2019,11,19,20,00,00,0
2019,11,19,20,30,00,0
2019,11,19,21,00,00,0
2019,11,19,21,30,00,0
2019,11,19,22,00,00,0
2019,11,19,22,30,00,0
2019,11,19,23,00,00,0
2019,11,19,23,30,00,0
2019,11,20,00,00,00,0
2019,11,20,00,30,00,0
2019,11,20,01,00,00,0
2019,11,20,01,30,00,0
2019,11,20,02,00,00,0
2019,11,20,02,30,00,0
2019,11,20,03,00,00,0
2019,11,20,03,30,00,0
2019,11,20,04,00,00,0
2019,11,20,04,30,00,0
2019,11,20,05,00,00,0
2019,11,20,05,30,00,0
2019,11,20,06,00,00,0
2019,11,20,06,30,00,0
2019,11,20,07,00,00,0
2019,11,20,07,30,00,0
2019,11,20,08,00,00,0
2019,11,20,08,30,00,0.74422
2019,11,20,09,00,00,5.133
2019,11,20,09,30,00,17.01206
2019,11,20,10,00,00,25.15217
2019,11,20,10,30,00,30.84544
2019,11,20,11,00,00,67.10239
2019,11,20,11,30,00,95.20306
2019,11,20,12,00,00,60.59628
2019,11,20,12,30,00,52.26711
2019,11,20,13,00,00,74.59111
2019,11,20,13,30,00,34.24294
2019,11,20,14,00,00,28.17056
2019,11,20,14,30,00,15.89794
2019,11,20,15,00,00,6.344
2019,11,20,15,30,00,0.14139
2019,11,20,16,00,00,0
2019,11,20,16,30,00,0
2019,11,20,17,00,00,0
2019,11,20,17,30,00,0
2019,11,20,18,00,00,0
2019,11,20,18,30,00,0
2019,11,20,19,00,00,0
2019,11,20,19,30,00,0
2019,11,20,20,00,00,0
2019,11,20,20,30,00,0
2019,11,20,21,00,00,0
2019,11,20,21,30,00,0
2019,11,20,22,00,00,0
2019,11,20,22,30,00,0
2019,11,20,23,00,00,0
2019,11,20,23,30,00,0
2019,11,21,00,00,00,0
2019,11,21,00,30,00,0
2019,11,21,01,00,00,0
2019,11,21,01,30,00,0
2019,11,21,02,00,00,0
2019,11,21,02,30,00,0
2019,11,21,03,00,00,0
2019,11,21,03,30,00,0
2019,11,21,04,00,00,0
2019,11,21,04,30,00,0
2019,11,21,05,00,00,0
2019,11,21,05,30,00,0
2019,11,21,06,00,00,0
2019,11,21,06,30,00,0
2019,11,21,07,00,00,0
2019,11,21,07,30,00,0
2019,11,21,08,00,00,0
2019,11,21,08,30,00,0
2019,11,21,09,00,00,2.74967
2019,11,21,09,30,00,10.38972
2019,11,21,10,00,00,17.17361
2019,11,21,10,30,00,20.34522
2019,11,21,11,00,00,21.97972
2019,11,21,11,30,00,23.13111
2019,11,21,12,00,00,31.27178
2019,11,21,12,30,00,29.13117
2019,11,21,13,00,00,17.33711
2019,11,21,13,30,00,15.5865
2019,11,21,14,00,00,8.86061
2019,11,21,14,30,00,3.99694
2019,11,21,15,00,00,0.29606
2019,11,21,15,30,00,0
2019,11,21,16,00,00,0
2019,11,21,16,30,00,0
2019,11,21,17,00,00,0
2019,11,21,17,30,00,0
2019,11,21,18,00,00,0
2019,11,21,18,30,00,0
2019,11,21,19,00,00,0
2019,11,21,19,30,00,0
2019,11,21,20,00,00,0
2019,11,21,20,30,00,0
2019,11,21,21,00,00,0
2019,11,21,21,30,00,0
2019,11,21,22,00,00,0
2019,11,21,22,30,00,0
2019,11,21,23,00,00,0
2019,11,21,23,30,00,0
2019,11,22,00,00,00,0
2019,11,22,00,30,00,0
2019,11,22,01,00,00,0
2019,11,22,01,30,00,0
2019,11,22,02,00,00,0
2019,11,22,02,30,00,0
2019,11,22,03,00,00,0
2019,11,22,03,30,00,0
2019,11,22,04,00,00,0
2019,11,22,04,30,00,0
2019,11,22,05,00,00,0
2019,11,22,05,30,00,0
2019,11,22,06,00,00,0
2019,11,22,06,30,00,0
2019,11,22,07,00,00,0
2019,11,22,07,30,00,0
2019,11,22,08,00,00,0
2019,11,22,08,30,00,0.08856
2019,11,22,09,00,00,3.33572
2019,11,22,09,30,00,9.82767
2019,11,22,10,00,00,16.71395
2019,11,22,10,30,00,20.373
2019,11,22,11,00,00,30.63244
2019,11,22,11,30,00,31.00194
2019,11,22,12,00,00,28.823
2019,11,22,12,30,00,24.45917
2019,11,22,13,00,00,22.42794
2019,11,22,13,30,00,16.08206
2019,11,22,14,00,00,10.69667
2019,11,22,14,30,00,5.657
2019,11,22,15,00,00,0.59294
2019,11,22,15,30,00,0
2019,11,22,16,00,00,0
2019,11,22,16,30,00,0
2019,11,22,17,00,00,0
2019,11,22,17,30,00,0
2019,11,22,18,00,00,0
2019,11,22,18,30,00,0
2019,11,22,19,00,00,0
2019,11,22,19,30,00,0
2019,11,22,20,00,00,0
2019,11,22,20,30,00,0
2019,11,22,21,00,00,0
2019,11,22,21,30,00,0
2019,11,22,22,00,00,0
2019,11,22,22,30,00,0
2019,11,22,23,00,00,0
2019,11,22,23,30,00,0
2019,11,23,00,00,00,0
2019,11,23,00,30,00,0
2019,11,23,01,00,00,0
2019,11,23,01,30,00,0
2019,11,23,02,00,00,0
2019,11,23,02,30,00,0
2019,11,23,03,00,00,0
2019,11,23,03,30,00,0
2019,11,23,04,00,00,0
2019,11,23,04,30,00,0
2019,11,23,05,00,00,0
2019,11,23,05,30,00,0
2019,11,23,06,00,00,0
2019,11,23,06,30,00,0
2019,11,23,07,00,00,0
2019,11,23,07,30,00,0
2019,11,23,08,00,00,0
2019,11,23,08,30,00,0.39061
2019,11,23,09,00,00,7.02167
2019,11,23,09,30,00,19.62239
2019,11,23,10,00,00,32.52217
2019,11,23,10,30,00,41.59305
2019,11,23,11,00,00,56.09089
2019,11,23,11,30,00,62.14978
2019,11,23,12,00,00,66.38489
2019,11,23,12,30,00,62.19433
2019,11,23,13,00,00,73.79456
2019,11,23,13,30,00,69.56494
2019,11,23,14,00,00,64.56028
2019,11,23,14,30,00,35.88267
2019,11,23,15,00,00,10.91217
2019,11,23,15,30,00,0.76028
2019,11,23,16,00,00,0
2019,11,23,16,30,00,0
2019,11,23,17,00,00,0
2019,11,23,17,30,00,0
2019,11,23,18,00,00,0
2019,11,23,18,30,00,0
2019,11,23,19,00,00,0
2019,11,23,19,30,00,0
2019,11,23,20,00,00,0
2019,11,23,20,30,00,0
2019,11,23,21,00,00,0
2019,11,23,21,30,00,0
2019,11,23,22,00,00,0
2019,11,23,22,30,00,0
2019,11,23,23,00,00,0
2019,11,23,23,30,00,0
2019,11,24,00,00,00,0
2019,11,24,00,30,00,0
2019,11,24,01,00,00,0
2019,11,24,01,30,00,0
2019,11,24,02,00,00,0
2019,11,24,02,30,00,0
2019,11,24,03,00,00,0
2019,11,24,03,30,00,0
2019,11,24,04,00,00,0
2019,11,24,04,30,00,0
2019,11,24,05,00,00,0
2019,11,24,05,30,00,0
2019,11,24,06,00,00,0
2019,11,24,06,30,00,0
2019,11,24,07,00,00,0
2019,11,24,07,30,00,0
2019,11,24,08,00,00,0
2019,11,24,08,30,00,0.58522
2019,11,24,09,00,00,6.14606
2019,11,24,09,30,00,18.14417
2019,11,24,10,00,00,34.73683
2019,11,24,10,30,00,56.12533
2019,11,24,11,00,00,86.62267
2019,11,24,11,30,00,84.91244
2019,11,24,12,00,00,77.2775
2019,11,24,12,30,00,65.68961
2019,11,24,13,00,00,60.30056
2019,11,24,13,30,00,43.8025
2019,11,24,14,00,00,26.75867
2019,11,24,14,30,00,12.95739
2019,11,24,15,00,00,3.61128
2019,11,24,15,30,00,0
2019,11,24,16,00,00,0
2019,11,24,16,30,00,0
2019,11,24,17,00,00,0
2019,11,24,17,30,00,0
2019,11,24,18,00,00,0
2019,11,24,18,30,00,0
2019,11,24,19,00,00,0
2019,11,24,19,30,00,0
2019,11,24,20,00,00,0
2019,11,24,20,30,00,0
2019,11,24,21,00,00,0
2019,11,24,21,30,00,0
2019,11,24,22,00,00,0
2019,11,24,22,30,00,0
2019,11,24,23,00,00,0
2019,11,24,23,30,00,0
2019,11,25,00,00,00,0
2019,11,25,00,30,00,0
2019,11,25,01,00,00,0
2019,11,25,01,30,00,0
2019,11,25,02,00,00,0
2019,11,25,02,30,00,0
2019,11,25,03,00,00,0
2019,11,25,03,30,00,0
2019,11,25,04,00,00,0
2019,11,25,04,30,00,0
2019,11,25,05,00,00,0
2019,11,25,05,30,00,0
2019,11,25,06,00,00,0
2019,11,25,06,30,00,0
2019,11,25,07,00,00,0
2019,11,25,07,30,00,0
2019,11,25,08,00,00,0
2019,11,25,08,30,00,0.18406
2019,11,25,09,00,00,4.12033
2019,11,25,09,30,00,13.29567
2019,11,25,10,00,00,26.55695
2019,11,25,10,30,00,31.79117
2019,11,25,11,00,00,42.91861
2019,11,25,11,30,00,49.13633
2019,11,25,12,00,00,51.67178
2019,11,25,12,30,00,50.79689
2019,11,25,13,00,00,62.63433
2019,11,25,13,30,00,40.22072
2019,11,25,14,00,00,20.20922
2019,11,25,14,30,00,7.16489
2019,11,25,15,00,00,1.21522
2019,11,25,15,30,00,0
2019,11,25,16,00,00,0
2019,11,25,16,30,00,0
2019,11,25,17,00,00,0
2019,11,25,17,30,00,0
2019,11,25,18,00,00,0
2019,11,25,18,30,00,0
2019,11,25,19,00,00,0
2019,11,25,19,30,00,0
2019,11,25,20,00,00,0
2019,11,25,20,30,00,0
2019,11,25,21,00,00,0
2019,11,25,21,30,00,0
2019,11,25,22,00,00,0
2019,11,25,22,30,00,0
2019,11,25,23,00,00,0
2019,11,25,23,30,00,0
2019,11,26,00,00,00,0
2019,11,26,00,30,00,0
2019,11,26,01,00,00,0
2019,11,26,01,30,00,0
2019,11,26,02,00,00,0
2019,11,26,02,30,00,0
2019,11,26,03,00,00,0
2019,11,26,03,30,00,0
2019,11,26,04,00,00,0
2019,11,26,04,30,00,0
2019,11,26,05,00,00,0
2019,11,26,05,30,00,0
2019,11,26,06,00,00,0
2019,11,26,06,30,00,0
2019,11,26,07,00,00,0
2019,11,26,07,30,00,0
2019,11,26,08,00,00,0
2019,11,26,08,30,00,0
2019,11,26,09,00,00,0.58739
2019,11,26,09,30,00,5.21906
2019,11,26,10,00,00,10.75567
2019,11,26,10,30,00,14.75606
2019,11,26,11,00,00,20.87217
2019,11,26,11,30,00,18.03711
2019,11,26,12,00,00,17.87128
2019,11,26,12,30,00,18.83578
2019,11,26,13,00,00,20.66861
2019,11,26,13,30,00,13.19817
2019,11,26,14,00,00,7.99461
2019,11,26,14,30,00,2.93222
2019,11,26,15,00,00,0.17628
2019,11,26,15,30,00,0
2019,11,26,16,00,00,0
2019,11,26,16,30,00,0
2019,11,26,17,00,00,0
2019,11,26,17,30,00,0
2019,11,26,18,00,00,0
2019,11,26,18,30,00,0
2019,11,26,19,00,00,0
2019,11,26,19,30,00,0
2019,11,26,20,00,00,0
2019,11,26,20,30,00,0
2019,11,26,21,00,00,0
2019,11,26,21,30,00,0
2019,11,26,22,00,00,0
2019,11,26,22,30,00,0
2019,11,26,23,00,00,0
2019,11,26,23,30,00,0
2019,11,27,00,00,00,0
2019,11,27,00,30,00,0
2019,11,27,01,00,00,0
2019,11,27,01,30,00,0
2019,11,27,02,00,00,0
2019,11,27,02,30,00,0
2019,11,27,03,00,00,0
2019,11,27,03,30,00,0
2019,11,27,04,00,00,0
2019,11,27,04,30,00,0
2019,11,27,05,00,00,0
2019,11,27,05,30,00,0
2019,11,27,06,00,00,0
2019,11,27,06,30,00,0
2019,11,27,07,00,00,0
2019,11,27,07,30,00,0
2019,11,27,08,00,00,0
2019,11,27,08,30,00,0
2019,11,27,09,00,00,1.83678
2019,11,27,09,30,00,8.20056
2019,11,27,10,00,00,16.24256
2019,11,27,10,30,00,30.39033
2019,11,27,11,00,00,44.42706
2019,11,27,11,30,00,44.74083
2019,11,27,12,00,00,43.29328
2019,11,27,12,30,00,37.04744
2019,11,27,13,00,00,33.6475
2019,11,27,13,30,00,31.08161
2019,11,27,14,00,00,17.1115
2019,11,27,14,30,00,6.05333
2019,11,27,15,00,00,1.609
2019,11,27,15,30,00,0
2019,11,27,16,00,00,0
2019,11,27,16,30,00,0
2019,11,27,17,00,00,0
2019,11,27,17,30,00,0
2019,11,27,18,00,00,0
2019,11,27,18,30,00,0
2019,11,27,19,00,00,0
2019,11,27,19,30,00,0
2019,11,27,20,00,00,0
2019,11,27,20,30,00,0
2019,11,27,21,00,00,0
2019,11,27,21,30,00,0
2019,11,27,22,00,00,0
2019,11,27,22,30,00,0
2019,11,27,23,00,00,0
2019,11,27,23,30,00,0
2019,11,28,00,00,00,0
2019,11,28,00,30,00,0
2019,11,28,01,00,00,0
2019,11,28,01,30,00,0
2019,11,28,02,00,00,0
2019,11,28,02,30,00,0
2019,11,28,03,00,00,0
2019,11,28,03,30,00,0
2019,11,28,04,00,00,0
2019,11,28,04,30,00,0
2019,11,28,05,00,00,0
2019,11,28,05,30,00,0
2019,11,28,06,00,00,0
2019,11,28,06,30,00,0
2019,11,28,07,00,00,0
2019,11,28,07,30,00,0
2019,11,28,08,00,00,0
2019,11,28,08,30,00,0
2019,11,28,09,00,00,1.50344
2019,11,28,09,30,00,5.90133
2019,11,28,10,00,00,12.17872
2019,11,28,10,30,00,17.27556
2019,11,28,11,00,00,23.98322
2019,11,28,11,30,00,28.46683
2019,11,28,12,00,00,26.10317
2019,11,28,12,30,00,31.1255
2019,11,28,13,00,00,25.506
2019,11,28,13,30,00,17.39022
2019,11,28,14,00,00,11.16261
2019,11,28,14,30,00,5.30706
2019,11,28,15,00,00,0.74128
2019,11,28,15,30,00,0
2019,11,28,16,00,00,0
2019,11,28,16,30,00,0
2019,11,28,17,00,00,0
2019,11,28,17,30,00,0
2019,11,28,18,00,00,0
2019,11,28,18,30,00,0
2019,11,28,19,00,00,0
2019,11,28,19,30,00,0
2019,11,28,20,00,00,0
2019,11,28,20,30,00,0
2019,11,28,21,00,00,0
2019,11,28,21,30,00,0
2019,11,28,22,00,00,0
2019,11,28,22,30,00,0
2019,11,28,23,00,00,0
2019,11,28,23,30,00,0
2019,11,29,00,00,00,0
2019,11,29,00,30,00,0
2019,11,29,01,00,00,0
2019,11,29,01,30,00,0
2019,11,29,02,00,00,0
2019,11,29,02,30,00,0
2019,11,29,03,00,00,0
2019,11,29,03,30,00,0
2019,11,29,04,00,00,0
2019,11,29,04,30,00,0
2019,11,29,05,00,00,0
2019,11,29,05,30,00,0
2019,11,29,06,00,00,0
2019,11,29,06,30,00,0
2019,11,29,07,00,00,0
2019,11,29,07,30,00,0
2019,11,29,08,00,00,0
2019,11,29,08,30,00,0
2019,11,29,09,00,00,0.31956
2019,11,29,09,30,00,3.5325
2019,11,29,10,00,00,5.80639
